@relation i10
@attribute i1 real
@attribute i2 real
@attribute i3 real
@attribute i4 real
@attribute i5 real
@attribute i6 real
@attribute i7 real
@attribute i8 real
@attribute i9 real
@attribute i10 real
@attribute class {-1,100,101,200,201,300,301,302,401,501,601,701}
@data
441.389124,203.964857,86.997233,675.638062,184.448886,24.629264,26.046234,57.011562,51.793746,25.857382,201
693.87526,202.65312,81.415367,675.387998,107.748986,36.105496,66.838256,87.655069,55.8162,58.680309,201
364.969314,205.946362,86.262937,683.013427,586.726698,42.607119,51.302144,24.883826,37.812961,17.66119,201
23.389143,199.850243,78.987703,667.10803,323.496251,18.834236,91.382036,46.734713,42.016258,2.148995,201
288.65945,202.078648,74.929373,662.768192,539.441859,79.961602,8.88973,53.132942,35.389204,18.035366,201
452.128963,204.351936,72.795173,668.387611,901.379918,81.034456,56.762012,69.466548,46.947067,82.40453,201
557.378026,200.490533,71.982906,666.535336,456.21113,89.218533,89.403433,20.904539,79.931051,57.94364,201
787.124413,202.340805,68.326558,669.303412,602.899951,41.85375,87.75926,43.810122,72.34711,12.234055,201
222.325367,198.689784,80.420214,665.776998,853.62058,19.193266,96.847421,24.80804,43.887972,25.952045,201
655.685929,207.600493,80.932272,661.347035,800.679247,54.826456,92.498783,79.734263,78.816409,24.137568,201
580.653017,205.935464,66.193597,663.603165,284.137754,93.617089,16.798569,32.965541,74.999977,45.830059,201
616.643946,197.989925,70.711956,669.811393,319.754829,99.877161,35.532609,20.399617,15.847585,36.277809,201
506.557086,200.875095,76.965793,666.724352,647.126751,62.174434,14.001606,99.465504,17.034936,61.46443,201
427.548829,194.749538,78.723071,657.929485,413.000611,76.279456,80.30733,74.559233,6.393573,2.137189,201
237.998745,159.127149,61.764472,647.781962,323.367752,54.854967,78.972066,68.079459,93.549663,0.530358,201
478.128117,189.268587,64.298361,682.561821,989.933343,73.538137,76.650476,4.281676,80.133431,24.52959,201
952.335063,186.548796,62.289779,688.766625,949.017415,79.968601,47.761657,20.906687,79.177014,74.883609,201
471.656574,190.071443,57.067127,685.056174,668.364656,46.36505,28.1838,38.926256,65.957837,55.436447,201
273.256022,189.71636,61.420183,681.946395,977.222302,92.385652,28.683558,13.828937,16.011794,69.24157,201
720.994317,188.928028,56.107741,689.470824,867.721738,91.834276,74.555804,38.652243,20.658985,69.422366,201
87.26397,187.79871,58.128691,680.252618,732.258688,31.200288,96.960786,9.16416,10.134719,46.059964,201
172.439942,193.662059,59.366596,690.394078,882.79081,1.53507,66.090658,8.195387,58.733069,99.623926,201
325.157913,195.183418,66.089349,686.73771,213.2969,57.032172,56.881502,88.898503,97.490173,59.60203,201
578.883743,184.448494,56.788454,691.962227,127.979197,19.020374,16.251442,5.122996,66.071114,94.952977,201
808.519479,195.324194,53.26766,684.724784,125.188556,92.760426,87.016064,8.371711,97.089954,50.012651,201
960.072781,192.481888,59.692299,685.968502,535.193993,30.975765,51.880477,63.131934,34.550754,81.01551,201
155.330605,194.875999,71.426968,685.500534,165.236808,56.411705,18.139986,91.879004,6.281417,96.659293,201
283.947052,199.595258,68.657383,679.392658,80.921637,39.354503,14.137853,56.682216,38.721893,6.348117,201
861.65248,193.773258,65.463781,677.969231,922.206032,95.400452,81.670317,24.471122,97.184756,49.132846,201
843.977605,192.911601,60.203608,678.371387,479.860149,32.101202,81.987115,30.495278,44.849981,62.283703,201
113.967642,188.419251,69.392267,672.849016,170.125843,82.454671,25.719037,78.190232,94.732388,1.762688,201
794.676287,195.830355,74.627989,680.327891,27.066802,20.029716,7.71655,81.482684,48.978503,74.990228,201
514.846891,193.284162,61.481822,681.841639,125.580758,68.206697,48.825371,18.150347,0.666181,20.964013,201
657.569925,177.762264,65.896121,677.554204,148.792104,25.06179,77.02118,3.074057,32.54535,19.423878,201
315.412231,175.008583,68.76886,680.039266,706.779061,38.863953,99.098586,28.217397,90.994761,77.139223,201
858.581078,175.67197,62.156474,677.726321,108.809136,48.168299,57.715101,71.283289,36.055385,38.999379,201
528.550279,178.094996,70.841285,681.711909,799.363762,6.096246,33.783193,72.540605,79.492417,1.828409,201
452.787358,181.737752,69.558262,678.282466,597.737252,28.082486,88.502019,49.121936,70.925812,35.082863,201
734.134367,182.549202,61.841392,676.343323,142.493137,90.022049,45.474361,15.093411,8.402494,51.233433,201
363.059243,178.133536,64.440265,684.590884,481.284713,25.289513,30.630614,97.348645,23.380389,27.780454,201
672.971534,170.072733,64.612415,681.174909,820.986153,82.908942,81.000802,28.856199,49.742221,59.220431,201
47.859657,176.669319,77.235355,680.164338,721.675718,83.639137,62.27293,48.058953,83.402471,97.063492,201
506.915068,172.088602,71.396677,674.588943,806.003762,25.166674,66.163222,17.748263,39.227974,64.058263,201
902.602628,171.902547,63.986344,668.697933,817.940328,45.083376,95.002408,28.321703,66.777158,20.684861,201
421.985213,166.129143,56.707328,684.730301,295.934225,59.918593,42.580259,22.618186,89.796044,99.200681,201
76.632192,169.877881,52.109461,686.504294,812.166433,80.021641,45.135289,85.827721,32.777637,64.58862,201
650.047517,176.110904,52.407713,688.603469,109.592784,18.621513,71.652884,32.603379,46.910589,45.214452,201
132.604726,178.784044,53.310221,686.964758,436.609889,39.887194,90.341916,43.524873,68.973058,74.08429,201
402.409493,157.673897,65.334881,663.445779,744.926399,26.386692,73.319088,24.753978,98.735474,20.025067,201
587.507342,173.935425,84.866729,673.535318,187.574281,11.007165,0.336443,46.432315,62.922382,14.456022,201
464.380594,161.442469,84.424467,667.463332,105.45334,31.72147,64.897721,82.177116,89.632043,43.506656,201
538.686093,189.884868,90.933931,690.417441,716.903735,57.58698,70.279874,33.918137,8.870193,66.085032,201
383.521344,196.858305,97.912768,686.681936,529.424675,12.542234,66.4271,54.627703,21.655451,14.079948,201
427.434184,208.886107,74.937983,682.381347,863.14492,88.753642,21.779222,71.075619,87.122216,3.108686,201
965.571319,207.542881,91.867294,687.897053,158.313248,76.607353,86.531316,39.041134,74.941307,61.038009,201
707.054629,202.638501,61.902261,662.649623,475.235739,5.30266,53.443164,62.999414,18.745405,64.092599,201
994.837642,212.005538,83.342829,654.930443,441.076773,19.729407,73.659699,34.207553,21.67297,84.124196,201
315.256325,208.403794,72.973167,657.611097,685.128623,33.019058,4.671302,30.920138,81.222724,57.697302,201
162.510138,199.2593,85.831549,659.021949,24.122076,44.657163,67.581017,19.681631,57.467298,70.440716,201
39.426952,207.026603,66.565557,672.393415,934.434915,15.129858,55.330016,58.678675,18.857726,33.257043,201
832.549198,197.232594,75.066541,651.330875,19.357003,65.12026,86.658416,61.415415,26.072705,19.981006,201
461.991269,190.39055,72.882827,661.016284,154.670581,27.111833,93.300054,97.871862,52.199686,72.203404,201
198.013321,188.152763,78.307749,659.22785,741.004534,35.159574,63.046566,40.161359,67.836229,8.247271,201
216.731136,199.887705,66.831527,687.552958,914.592654,33.326958,35.483787,79.565762,26.738885,40.945018,201
647.993964,181.37254,79.450907,688.261306,30.46356,52.173623,70.321234,0.94592,84.745036,91.627282,201
966.024998,168.878901,72.919833,679.150251,917.97412,74.023527,62.145153,68.378756,58.830991,85.386494,201
302.495915,180.38493,75.465159,674.584879,132.268778,81.495257,93.198888,50.849051,62.79427,79.944397,201
590.02341,171.378174,56.081687,688.619709,989.996509,58.26987,4.104426,73.486525,64.237452,93.455691,201
639.140525,164.404023,48.202806,681.160652,772.757435,2.106013,50.647172,17.500692,29.756803,20.469358,201
968.311163,170.458171,55.051469,690.764307,751.097393,71.517306,38.673249,65.942462,71.196764,31.17783,201
204.726466,169.561616,55.621693,691.467162,515.189613,83.559383,34.73504,70.83517,87.617841,21.236145,201
451.649501,179.45061,45.522071,690.366644,257.741204,85.014955,31.647974,46.356891,79.499024,79.689789,201
804.787186,181.586653,51.308803,693.858428,108.488635,55.156443,0.946178,14.001415,54.599235,28.241323,201
608.188404,163.612251,63.55642,683.543518,464.814671,8.726057,0.898263,88.583433,26.845815,85.294408,201
948.071712,542.076591,754.984287,253.783445,446.556946,30.09833,26.650382,74.678595,46.276182,0.37465,300
954.324079,547.675521,753.007729,255.964214,442.835417,15.075036,43.526438,36.619601,44.395279,27.442004,300
956.000138,545.948305,750.366948,257.998234,442.144216,88.747698,46.033551,74.411154,59.623452,49.883029,300
951.74786,538.576416,753.394807,247.749674,441.366501,48.719843,98.303266,7.281974,93.186771,45.589102,300
947.579172,543.899873,758.657651,258.352687,437.788322,54.96223,33.868354,80.144474,13.368337,1.526294,300
963.545575,536.124122,750.039384,262.67506,441.056318,15.134389,19.352639,99.165132,58.358926,69.908096,300
950.711922,532.950939,753.832369,260.929216,445.696906,59.727008,98.639709,53.714289,56.109153,60.045123,300
958.818492,539.137198,747.923478,252.804724,438.451165,86.6837,98.766074,62.32159,3.00038,45.03295,300
957.649416,543.604861,756.908213,250.3409,440.172421,72.721369,89.632514,33.083269,67.229119,35.993128,300
956.050381,538.265961,751.955401,254.957325,438.818349,72.269242,65.066809,8.341992,77.764604,74.125072,300
947.393554,534.770603,748.582645,249.929071,434.993056,75.437342,20.545297,33.39721,90.122597,48.141636,300
943.661967,539.898885,753.350269,265.738871,437.728511,49.328723,76.163829,72.124403,42.170426,97.031136,300
945.721742,543.013211,756.544538,240.910444,437.554111,77.571902,18.509973,71.341406,96.510009,38.217671,300
944.501093,537.695797,752.757091,249.679437,439.130777,95.166748,94.204996,67.604763,11.795567,32.265832,300
959.763344,539.034155,756.260185,269.451139,444.438157,82.347781,80.835131,3.04454,23.39315,54.728438,300
958.44483,537.03746,755.814227,269.029275,432.940998,22.229065,86.09099,91.023037,53.977306,8.658387,300
964.453939,532.113178,754.811476,257.329237,437.158044,10.296607,49.535012,26.283437,30.653293,65.522875,300
943.92389,538.202254,749.092556,257.404153,446.789515,47.468041,67.493547,64.459955,49.465855,74.709444,300
964.368639,534.500563,754.422424,243.564556,436.839971,49.340898,79.391044,88.894899,6.176993,80.861791,300
938.261961,535.9053,759.214925,270.413831,438.001908,45.456181,12.581579,66.444796,98.489522,73.770146,300
972.941065,539.759736,757.632879,242.634038,440.00567,80.794998,2.977334,44.025717,76.20474,15.654462,300
939.135738,539.810793,761.879616,239.491092,440.519017,1.514521,49.712277,89.840818,90.922028,72.489073,300
951.776738,550.313854,759.642627,244.086142,437.885307,19.479708,74.726732,34.823552,57.320513,59.156641,300
964.919224,542.736324,749.930263,268.796133,446.463993,62.290255,96.176222,94.874769,38.99901,95.598859,300
960.014912,531.541886,759.822708,263.699218,437.440387,59.784391,53.816704,63.327343,55.159481,65.944764,300
949.704241,543.453791,749.519125,259.847326,431.72314,21.585721,25.373903,52.324244,87.077316,79.625998,300
953.01088,538.530013,750.219611,238.282603,441.718854,33.807561,34.849471,60.817231,10.195774,26.776689,300
963.784201,536.430885,754.002018,274.391825,453.767362,43.343773,88.551744,34.162513,42.777322,87.18091,300
971.038591,539.505294,753.901699,250.104005,442.292191,6.600675,57.021877,98.681136,66.57634,59.315787,300
945.472329,539.951773,762.773329,273.7624,444.212218,88.964004,35.795649,74.818646,64.79501,55.018012,300
940.199022,539.422361,764.626116,276.61319,443.83842,52.06983,89.450006,22.745946,69.623137,72.475318,300
932.621613,541.489932,761.659767,265.894853,444.168746,36.699006,83.672259,73.359731,12.852522,59.690437,300
935.946127,530.545214,754.93218,275.74264,434.597007,4.03904,79.322087,11.438247,9.190289,82.460015,300
947.822681,542.334596,749.623791,258.41754,436.238137,40.817528,35.483557,97.1571,29.246588,22.358347,300
942.168059,540.514589,759.682577,235.173179,444.025692,85.418849,81.975526,80.641704,6.039293,5.279538,300
955.352223,547.475029,761.139935,264.710949,443.545773,59.001271,13.190441,91.582721,22.558626,83.986309,300
968.999582,533.135692,759.236806,249.962985,429.291012,55.951918,54.836197,96.322231,87.605514,92.266443,300
934.844774,541.253579,752.128453,274.214434,442.560895,45.145857,80.615235,34.355993,62.148446,65.324662,300
974.00916,532.65761,762.190715,247.329046,434.435407,45.684971,11.956516,53.904311,25.559006,29.019259,300
969.610871,536.386276,749.552027,238.403178,442.633365,28.673287,44.46871,29.4055,54.834633,28.259571,300
978.809379,542.257911,756.492965,245.685399,431.078141,17.4151,45.682044,42.697985,39.91305,39.449734,300
940.461982,544.319906,757.077307,259.813841,441.01231,21.122313,32.501812,87.301521,15.681603,77.160894,300
948.026607,548.293015,750.752718,246.16937,431.407355,78.002009,20.63254,1.529903,97.005059,25.290707,300
963.25484,535.772171,751.172857,273.420458,441.991653,94.987002,64.192017,14.039391,36.423058,77.667404,300
947.535804,546.931077,751.425711,256.086569,450.432821,16.289061,26.706808,54.906284,27.47717,9.426727,300
968.871532,535.897236,745.733139,267.695415,436.513231,60.34979,1.467671,4.574443,20.398209,80.019145,300
965.659311,530.430331,752.95699,251.910978,431.05703,17.216067,50.283007,5.062428,90.400365,86.325791,300
967.011783,533.705266,760.540264,248.40243,440.249085,26.585668,76.241821,81.189721,58.130463,74.949602,300
945.803555,544.657896,756.991512,276.045933,435.055319,7.817831,68.961218,69.034399,69.864063,54.728589,300
969.114629,530.136224,757.323888,264.202017,437.800521,66.556965,29.674051,93.957327,96.577357,67.187582,300
955.747637,534.34868,739.689182,248.039188,441.074202,72.041849,88.823399,47.634517,56.619985,48.719748,300
950,0,750,250,0,88.61283,71.938553,13.060116,46.068803,70.383051,301
952.501101,937.7727,761.053226,251.093691,622.962837,68.071486,79.386328,83.798145,87.499386,39.676655,301
958.024383,999.476323,765.822586,252.720992,188.056085,91.521557,63.550131,82.458069,13.940498,7.876389,301
955.757987,37.790316,773.918441,250.711903,612.920404,50.903085,68.114775,7.934885,85.067813,65.981909,301
954.98234,93.29705,772.652798,255.637057,247.099113,27.855877,33.203032,47.125488,42.658866,5.62142,301
950.006517,718.653787,770.130716,256.389792,586.275345,13.107278,88.924034,34.782314,1.017814,87.502387,301
958.878552,372.565443,770.74407,258.732477,397.652105,84.710646,2.964246,68.752116,95.263588,92.758598,301
962.960045,566.424419,767.635013,249.506719,666.788707,71.19965,21.754776,81.288002,85.436188,92.802329,301
961.675051,401.350039,765.137174,252.650905,675.395845,19.707953,45.945912,33.46345,67.594154,46.818174,301
953.877763,845.179405,775.982014,255.975982,790.319429,73.67465,38.759895,43.570762,60.058598,47.77661,301
962.160341,116.276145,771.377672,258.011165,62.641087,23.269481,11.204782,4.033947,55.059325,65.277648,301
960.794224,642.737283,761.106223,255.921191,287.80729,56.406959,29.618171,6.82318,80.446676,6.508611,301
951.664422,292.546775,774.143017,249.13019,735.018546,77.71369,18.081983,55.009009,69.248886,30.236625,301
946.963398,245.392794,771.237433,260.732392,44.764716,64.087009,46.68834,1.191047,84.305913,87.635995,301
952.440323,515.53655,779.147651,258.544806,363.405561,41.825808,11.593697,87.464884,86.485968,11.788149,301
948.911079,931.256713,778.012991,253.620358,277.830747,36.714961,31.272424,46.59173,91.807512,14.222934,301
953.748877,539.376157,768.796724,244.232689,966.469487,20.038926,1.524537,97.513279,71.911427,79.902438,301
964.744769,947.484785,764.063478,255.329245,302.78404,86.971666,92.208932,21.820878,48.634414,77.112811,301
956.19219,289.325363,767.886024,247.853523,260.507379,82.399932,43.228939,0.496041,17.366518,43.242193,301
957.97517,245.2138,772.12934,241.154798,509.795397,48.712213,45.993247,26.918779,26.74606,8.162009,301
941.649707,289.622249,777.325215,259.136316,367.52749,4.386766,37.890976,64.518863,88.547463,16.562545,301
944.378774,711.908814,777.249521,252.808614,103.953741,3.522245,75.730752,87.797562,33.048121,20.403087,301
947.711701,552.72698,770.694527,257.927945,506.966289,26.714222,66.625787,28.448682,23.751118,33.452716,301
953.697101,174.52477,767.850136,264.238063,665.495569,99.373768,2.082993,78.558254,24.970522,94.229949,301
959.14681,270.821664,775.817601,234.114601,37.789841,19.811305,2.43756,42.703846,60.525291,29.829814,301
963.489969,311.916624,777.453861,240.931121,53.227229,87.064012,68.093458,33.023126,44.149327,13.471861,301
963.946966,598.620701,777.442607,238.474119,665.252415,16.589835,52.366,83.620682,15.370886,80.55574,301
952.806687,299.248423,776.572249,236.320918,49.199636,46.396973,78.679381,23.893567,18.655753,4.779416,301
957.747226,12.70305,776.566107,245.485312,473.038104,94.881844,37.054677,2.057525,14.01339,68.200449,301
953.828385,882.285826,770.432313,239.85763,191.593514,83.146799,82.040051,77.578009,11.948243,47.743322,301
964.091517,522.124438,778.236134,231.230677,326.805278,18.438822,67.502781,71.528084,75.275738,53.499164,301
960.102428,480.798785,782.280005,236.027394,150.898952,83.494673,8.993229,15.117641,60.082194,38.5835,301
957.096176,774.081535,769.678402,231.978492,755.424086,51.218285,61.426379,61.376154,99.447629,87.419977,301
957.132821,62.507245,777.347434,228.690509,945.16744,9.960379,31.052912,53.986154,89.216236,61.375553,301
949.39093,12.452103,774.571462,263.707646,55.074631,34.397758,77.108004,23.052526,45.150007,4.56541,301
944.48945,7.924708,771.26059,234.996267,631.619085,79.074162,94.629412,8.501643,42.106495,93.041397,301
946.752227,777.465254,778.189093,228.846765,867.431297,23.067656,19.976946,88.768468,90.23405,48.87794,301
950.411543,8.010557,773.76323,236.180386,624.319962,19.108404,80.07225,91.804642,40.413595,97.324008,301
959.825719,69.095771,782.874477,229.069696,563.666207,50.273813,16.384188,89.789644,27.542683,85.843726,301
963.969191,967.357685,772.273819,233.207862,473.205426,42.775609,65.922858,22.231917,57.828203,95.696113,301
951.755471,474.045093,770.85971,230.838146,849.572096,92.783054,18.832146,35.375404,0.472193,45.100618,301
963.01385,922.190218,776.737294,233.559367,767.320549,73.543293,27.58897,93.823592,82.602008,51.121374,301
956.065576,802.901382,777.961356,233.057847,776.935003,99.182568,95.541029,29.055098,38.274879,2.204724,301
967.934242,800.318643,773.683793,227.87007,491.033994,70.496744,36.914128,90.384413,69.721079,75.337243,301
937.715991,483.761862,775.132382,231.765933,479.523921,37.630302,74.27731,95.014639,66.907921,38.757369,301
936.3831,668.645805,770.912395,240.816749,459.42013,41.008376,7.134726,16.519982,24.760847,13.992873,301
934.669408,66.592228,778.338125,236.052999,395.53535,7.211705,68.186552,36.976143,61.528592,89.560178,301
941.969897,853.888136,777.685976,238.738947,773.548089,57.669229,75.801847,92.527917,38.819348,18.659807,301
945.146417,646.670523,770.517854,242.095943,40.819512,27.980042,99.343657,38.34086,73.395261,91.105684,301
937.764387,630.840141,782.060941,242.400697,323.843913,89.611637,11.415492,37.472185,78.89511,32.802371,301
935.00166,862.134734,779.673343,244.652774,77.86449,6.381442,21.795094,19.446696,65.565408,26.821816,301
934.020555,136.853011,781.871578,229.292918,760.617485,32.366808,37.234633,2.859723,61.942724,7.668229,301
936.699134,379.022613,784.282375,229.046499,386.697013,93.133881,87.146244,25.269747,11.943231,53.205458,301
939.093385,694.931219,781.031256,222.893105,402.548952,33.095664,88.420881,47.895379,89.316526,60.274531,301
934.757222,155.065093,784.733285,225.514858,662.219535,31.740576,39.317626,81.417977,86.913246,1.898178,301
929.786749,164.936762,776.437188,225.654092,41.34223,12.945187,89.583804,67.973593,72.468522,83.035272,301
928.523375,172.202964,781.475682,230.380799,594.428827,20.159676,56.51434,80.918504,33.465853,73.746392,301
925.946244,913.97165,783.341426,226.057448,581.065796,48.33041,91.683626,65.038659,2.284132,82.453918,301
923.64989,644.080729,777.509873,231.997708,212.503224,59.34216,68.263185,91.86716,91.124275,87.814688,301
933.939451,643.829801,775.906528,231.753736,602.142702,15.04152,93.569016,82.976029,47.479243,41.946841,301
933.700696,556.832267,775.920446,246.839661,685.14012,31.47721,73.723677,42.616668,14.232375,30.19724,301
931.255432,721.082634,774.285112,248.191793,55.779565,77.780982,35.765965,63.395244,66.400013,41.313852,301
935.379399,740.504568,789.176669,242.604827,11.080732,98.536193,2.562246,98.09367,7.561437,80.530342,301
931.095323,373.26972,782.621697,246.088503,909.809642,82.695495,35.150057,3.992823,13.680004,17.617217,301
933.814964,51.729597,783.47431,244.160759,474.746712,87.741361,66.818877,17.381398,55.616249,2.689404,301
939.868559,940.720954,777.687952,222.057145,666.485173,32.933951,79.67025,21.146196,52.711444,85.095751,301
941.924842,812.331487,788.122219,225.818898,694.756899,61.769657,29.779468,12.494465,55.786499,10.658613,301
921.377148,907.363302,779.396974,227.206204,478.554811,10.809017,86.795823,6.149866,45.850299,51.567344,301
918.992301,681.063229,782.104493,226.159697,125.113477,52.042355,59.742501,12.950838,93.125039,82.419759,301
929.172193,847.447887,781.993827,231.447774,973.734845,12.04347,46.163656,2.28411,83.329182,96.502339,301
936.216432,147.322178,779.796561,239.193571,382.467311,53.584626,52.718681,28.381783,3.678503,47.263457,301
913.153553,336.244339,778.868782,223.399539,661.504468,44.825408,78.574646,48.326242,93.597232,27.520377,301
947.141308,39.870189,786.53164,229.88063,598.516411,85.586764,73.752626,96.107702,65.93119,47.623713,301
949.48968,983.103022,784.526169,230.880599,656.91828,52.767194,48.259709,57.436881,41.953382,49.468181,301
941.778767,2.512896,785.625354,224.795132,223.669722,15.322152,15.488775,38.710656,63.318311,2.857621,301
942.882,574.880655,790.914774,230.602945,262.948051,23.217066,48.029936,91.122341,32.839112,86.381082,301
936.208717,778.602261,774.633661,261.86386,897.639227,93.775571,55.394435,73.956863,66.714229,63.461055,301
934.996379,407.50045,784.002981,259.91013,775.78719,22.533857,83.675327,75.686799,24.846903,92.417798,301
964.084923,563.024728,778.852367,235.136755,183.966984,80.886295,23.831783,83.650258,71.658459,5.040889,301
960.010298,633.492926,770.033465,224.18947,301.152042,21.755613,54.738092,12.297723,40.10949,54.566739,301
974.687543,496.930026,767.035655,226.904334,608.077156,12.145494,95.090819,13.158983,3.742013,25.220169,301
962.241932,874.946781,768.484265,233.424284,756.272718,87.267736,45.626877,3.096955,37.223867,31.862705,301
945.665903,706.033539,777.700495,242.869207,144.819946,54.122421,91.972726,15.157445,2.052214,62.234967,301
942.470372,819.750796,788.203607,246.065181,951.754502,5.279375,82.237063,38.42873,15.685244,78.425627,301
926.667511,654.275094,770.087366,250.94359,420.181519,20.3634,34.047759,50.992333,26.540393,92.137236,301
932.772309,227.099142,772.825844,238.701437,526.054175,85.862996,31.290352,96.575422,88.96546,64.133145,301
925.378389,585.868394,774.150022,256.417709,842.067213,18.224562,71.820866,6.402323,88.153766,61.460899,301
928.513174,393.136051,786.880816,248.087472,586.30559,40.523077,90.562098,31.910838,60.006246,65.883628,301
912.552008,982.422489,788.114365,223.853398,88.000873,34.193406,22.973978,61.614082,91.249592,46.587062,301
913.733863,528.556999,774.845563,228.310129,604.469557,77.566722,40.084051,98.269483,79.278041,49.275587,301
923.913026,49.177393,781.327826,231.6557,336.003441,55.564597,84.131115,14.886867,7.485489,7.83047,301
917.087236,713.51508,772.110324,223.771583,693.080091,65.670616,96.697656,4.23075,5.481967,76.784302,301
916.392296,497.268136,776.068877,218.430661,560.387718,55.347704,75.850017,61.664727,45.678054,90.589438,301
906.272697,986.300337,782.967527,221.43181,142.12922,54.10079,86.693361,12.980537,15.046926,88.360811,301
951.56715,570.907906,786.567631,237.430121,902.720494,48.366111,31.847712,8.223573,19.161971,94.401519,301
949.703957,593.023968,779.962104,234.50829,507.57854,43.089065,42.668894,79.046125,1.294303,93.278843,301
940.982479,547.463003,785.564246,216.104419,979.908694,87.034741,66.363611,34.126733,67.75837,73.456563,301
935.668762,161.36245,789.992332,231.205408,537.72204,10.135769,61.627181,20.718038,74.94847,5.060132,301
946.475324,223.219738,793.270228,239.019811,393.995575,53.898082,29.464717,85.195991,47.144602,44.846186,301
942.887926,986.120998,771.633716,224.706287,514.293682,39.077096,26.106112,47.077572,60.883409,55.876322,301
0,550,750,0,450,22.179239,7.790837,23.002148,58.277653,1.562471,302
257.317514,549.1903,756.502042,657.19936,452.965551,7.482708,82.183397,13.577774,50.823105,92.109644,302
246.622185,552.603404,757.57809,615.453855,446.688069,83.902504,4.680758,95.403814,54.480641,83.396699,302
814.931853,553.522137,753.086102,125.539285,450.307889,7.766003,81.543463,19.10985,24.208843,49.186184,302
900.2239,552.963674,753.21421,274.119381,459.70536,60.249902,30.443107,71.014654,92.776487,41.577825,302
273.728181,553.573734,755.107126,402.791229,458.83879,99.224656,20.169533,34.114469,17.798953,86.25432,302
783.805012,545.164345,754.500962,803.659534,455.187484,30.983069,29.573399,10.232191,57.047955,35.567266,302
843.871517,548.280591,756.101466,176.643642,456.556274,54.025472,85.837542,44.971517,59.490716,5.03888,302
844.466567,553.940328,757.196807,317.625168,451.168266,21.758514,3.84486,9.801268,42.645855,78.672118,302
993.637694,542.549796,761.088241,577.357051,449.278095,11.869363,53.405182,93.882449,28.706414,40.608155,302
892.344652,554.540923,745.548676,546.277331,454.789684,75.781085,40.575634,57.26924,99.600206,59.605618,302
926.887251,551.290178,744.707252,263.88841,463.751453,33.904008,98.935679,22.960251,46.387868,3.892287,302
235.351608,549.825004,746.402177,697.605232,461.810407,99.137099,99.032059,96.979404,65.930281,72.47086,302
372.613507,555.054093,747.448405,811.153851,459.335055,29.903506,32.54836,72.426685,1.65242,21.840585,302
307.645817,553.940929,738.855028,224.063601,459.645099,39.183383,81.172742,61.388981,62.073112,82.317914,302
441.513176,547.38889,743.170644,586.7035,450.785908,19.500499,33.079817,47.971737,92.470674,64.608096,302
691.349572,548.259581,744.443143,428.150083,454.518198,15.766502,63.838712,69.002107,90.617879,85.97373,302
782.669937,547.221362,751.499128,85.429145,463.977792,57.407945,52.993608,67.791304,50.226878,43.778813,302
134.183602,547.74268,740.971504,592.416528,460.39034,60.023576,23.641916,79.882575,52.47692,30.491724,302
861.042402,559.943696,761.819332,497.979258,455.32843,49.959908,86.81269,30.616189,81.867471,32.560793,302
47.388279,566.387721,760.66231,374.871208,451.872694,34.974667,93.07766,66.060787,29.504918,93.0544,302
960.756704,563.491793,765.701436,428.454698,449.936956,15.588173,7.77303,94.769442,59.96241,38.322194,302
160.452562,562.033021,759.114995,871.38402,456.210987,15.630524,83.510345,34.846939,87.349438,9.345094,302
142.020785,567.460954,755.894686,980.419142,458.188801,90.322372,68.927676,27.725515,75.182972,83.643838,302
153.938381,569.207956,762.621178,268.430144,459.996471,69.688962,94.466391,7.749979,75.009336,26.683005,302
185.767383,569.916968,759.703499,624.732049,459.815738,63.996636,15.358058,43.070512,6.511409,3.746613,302
619.817492,569.695838,762.760556,203.342203,455.614468,33.411436,11.59657,6.77164,76.477276,76.922681,302
551.104391,568.909447,767.204466,895.196388,453.683338,56.723703,60.830002,41.876713,42.767706,0.139568,302
999.671866,572.30601,761.597172,192.355272,457.585957,74.132404,76.985238,63.78855,81.459879,8.806745,302
464.264943,557.541472,759.376186,58.972683,453.764817,87.309518,41.061287,91.967631,23.621878,21.768867,302
826.999015,554.318042,758.995272,859.5169,450.028006,95.800799,86.936114,88.954284,3.651115,56.01589,302
20.167842,561.642072,766.950562,599.321664,446.974435,96.311643,84.776075,86.790698,39.737532,10.369216,302
547.83968,564.487809,767.160361,64.966765,453.5139,94.792225,23.244684,5.545404,74.444983,13.878511,302
800.098665,557.772693,739.251486,979.632663,451.35274,79.703303,91.616872,84.358098,58.131757,39.412589,302
912.040292,557.141527,744.307884,991.555591,445.657837,4.077646,66.319537,5.900548,63.946375,59.5554,302
554.675411,539.95212,740.507007,718.043461,452.324091,55.042127,53.687791,76.560059,67.22147,55.456336,302
918.77971,550.461723,737.009654,139.854228,452.9072,78.927959,11.786405,18.472567,75.930709,25.666909,302
393.492437,545.425014,740.636592,156.625653,448.168817,35.060715,95.892936,16.132739,20.994329,95.122667,302
935.392351,533.897805,745.865701,296.142106,450.562121,9.0676,39.525333,21.531576,26.712186,60.495216,302
332.114419,565.497331,756.963336,16.504102,457.312185,0.686473,15.631265,28.273835,18.576565,4.339027,302
964.303001,567.636018,762.702131,545.414409,447.636911,46.930078,49.298118,10.015188,49.700743,35.730822,302
136.693454,565.371023,771.767267,389.98163,453.719932,84.848685,80.100967,78.800815,26.312391,20.100834,302
