@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {999}
@data
554.826756424,762.799271216,882.909510747,555.271145313,643.645112646,950.111180105,56.5044063065,810.250568658,862.099000945,540.9464914,714.62374138,153.893645834,463.382420837,140.086120612,36.0671996696,638.301182496,926.01544073,556.885631325,445.508608927,859.353966202,452.654152673,678.785671899,159.51915673,957.484475214,746.493858336,999
549.366923386,759.727274912,184.093589976,322.829288105,650.129775716,961.888008442,59.5022396095,860.784211442,35.2156019464,542.067658705,106.985762599,141.11025028,148.265069948,159.56074704,43.952185567,650.000771241,448.492336688,535.689256497,441.782224687,867.273662105,457.340845942,246.817155477,739.809012306,953.809219338,746.562892933,999
544.021659879,764.340055314,341.872585685,435.053649795,645.675962717,957.567752919,46.7395682767,756.222640705,220.965442389,533.100883715,840.208760592,146.280929167,658.446200099,832.694653335,41.6784736008,648.019375292,825.782927593,549.114226081,451.364648622,869.797579325,446.561073243,171.277414182,429.998053902,949.675155139,752.452812409,999
543.448114973,742.693778656,385.349912231,149.73234114,658.714168881,938.172576375,41.6729809648,60.2777122138,592.43779981,553.106679362,653.24616213,151.813703706,970.040272938,931.519543653,60.9024226105,652.838099203,975.62998971,538.332511094,445.992915343,858.013110487,464.886249842,556.83809471,31.2542381086,951.993364,751.023909807,999
534.371236132,736.672010874,7.73599330593,458.923530534,656.470267221,947.837139397,50.0832725134,682.601861622,57.4547809612,545.099991058,979.11267665,155.648762128,585.526269929,373.093951537,64.7558570878,644.97966806,849.731678144,544.898341421,446.649294452,857.622358363,471.618355318,206.179110217,758.231526795,945.460750365,753.921700238,999
534.810032397,731.744897617,707.869661578,833.830215895,647.461506594,948.850686166,37.6863328339,710.131893505,876.575615568,546.305371149,379.07580518,147.740548813,239.950372093,829.72633646,56.9926446354,646.802588056,344.231802082,538.493214907,449.385694031,848.181855616,472.900020007,40.7598423501,146.830523962,946.25647123,742.701194696,999
540.784377994,745.606733565,339.697644248,686.115791345,655.760881506,946.873593513,33.0420105037,93.8679970507,126.706867013,549.193261853,824.891310221,152.032255534,884.810617404,213.729530856,56.8795326171,655.062024029,240.273863263,545.023248379,452.588151145,850.070423722,465.513706099,124.309391233,962.79997037,956.169143707,742.566095826,999
536.58501383,733.24397041,606.898693662,780.980617642,648.467154062,943.451686926,45.2834195558,427.802699805,252.235754723,541.29604728,12.7803147322,162.94916826,523.105807831,944.239360901,54.9357072581,644.761814654,451.152925236,539.293975668,440.513045393,848.233452552,472.330059972,630.851405057,927.836491879,939.143959108,750.859040543,999
541.409561973,748.735191986,372.987065727,627.257833555,656.398289757,947.444357749,32.4568792852,181.842228191,690.298083097,558.622472708,646.083873951,159.497115125,368.436383495,306.048155005,60.7922303283,659.744339284,467.956963887,540.876373864,452.38608048,864.95220782,461.833752374,670.941782535,147.457622103,958.777289425,742.213106726,999
527.064510293,737.414383699,390.628901337,637.986751011,648.340628073,956.441960854,50.9228924397,272.760260885,100.671178793,550.50498881,516.24410297,164.067832182,85.9544845409,543.189625205,63.3802539975,646.637552945,52.043173078,539.953143709,455.498719207,862.699835941,473.246658446,256.756888043,79.3050248851,947.173436256,746.594073898,999
532.3752224,746.789670781,314.966563001,858.988570489,647.421637066,948.932259786,28.1644663018,280.699959956,767.123358888,546.088383588,114.030949866,156.020974097,628.744657173,621.121998703,63.0326143946,646.42887055,40.9794227794,541.892702787,458.517507638,846.950844727,455.111703498,515.672116138,679.08677754,959.585300332,751.342715265,999
531.684606243,733.677219377,627.771078189,959.554845696,640.979223429,949.580258631,29.9691160746,115.788814912,123.250980422,546.080380253,676.587059373,144.227866832,742.579468163,264.605490563,47.7553661085,639.120125454,881.771402834,532.899949448,455.489402418,847.731379978,470.170144202,689.635617087,150.607539114,955.347956147,750.125246084,999
535.487565704,752.544784708,713.674129484,889.818365401,653.547804865,940.101117899,27.3772502812,519.439024454,243.898988166,560.902660827,33.1312556578,150.511059854,167.345128499,62.7030470283,62.3460890702,659.67223019,890.624467603,549.232642487,448.692718695,863.713613892,469.913935066,307.35573202,584.471831857,954.993982872,736.853433785,999
531.833155194,751.719995272,622.434930045,374.770892925,660.48913347,939.017688568,38.3780293933,249.236923949,803.755713362,562.347240312,65.8348637901,150.253719161,164.350472807,758.234743744,69.3202858698,650.700371921,12.9358812505,551.863995363,445.996497222,858.616841994,456.331411237,965.497065992,756.430908654,952.100509971,732.971929796,999
537.807136413,736.990089095,760.599888747,643.851077244,645.483549184,964.239781867,38.913896204,771.337894814,938.623552741,545.210275244,319.027609052,161.134436812,263.156905584,479.087362345,50.5554113066,645.978038023,171.115085857,533.298544652,463.747269709,849.556623541,466.480825133,630.74003485,575.588961882,949.253944089,758.444168999,999
532.194927202,755.049480339,552.096337143,876.510829956,646.461931514,945.900645791,24.7605494472,49.568739687,530.912070086,550.99496876,931.200684242,165.239106604,121.42892195,692.638884576,53.7701014089,638.517312344,320.23431138,545.088207331,463.00734105,843.081126246,453.71186385,841.239845565,107.80998208,951.775671776,751.631223412,999
536.757481001,756.833521304,353.981853588,644.001121667,657.167452696,945.965581982,30.1490795807,395.026880837,451.980771904,540.035532102,440.670282304,146.155391372,441.284867352,346.304476583,53.3448997633,637.200727293,299.713491265,544.460433649,448.165056938,838.899842007,445.926124998,434.104805317,193.682020817,950.965681244,747.900372901,999
540.982493868,726.602198246,903.7857222,879.488663913,631.016626367,956.861093696,24.3841397818,434.682509768,721.907929398,553.421807708,255.067474368,143.861718744,774.390451834,467.03209601,47.21873641,632.286180079,531.962842983,529.022093834,465.359461546,849.095746701,470.212405444,885.231028951,438.556832702,944.68054589,764.841056218,999
543.861053954,730.27308896,604.167263657,514.27180458,645.805788156,955.128180335,26.2104736625,974.584238731,603.8603096,544.417250963,716.920789835,132.671499486,101.788440561,673.291382504,35.4010065666,634.811099582,481.750262479,528.966532601,457.903673069,838.015467232,464.355035793,806.869795036,665.896780551,950.521513557,759.516942167,999
537.13404491,743.097251378,393.227496095,363.675202357,631.07829545,952.707054833,30.2066770951,349.454681711,385.967954505,553.051944166,298.086449372,138.420225502,803.063895693,7.48652789878,50.2539287481,633.800501256,877.220135679,544.128739418,461.553273228,857.413933364,474.017805905,86.8885194453,112.927820854,944.175660967,751.322001618,999
538.944961695,735.097835449,816.902710985,911.76345384,628.290452102,949.532150025,24.4017317783,575.042985759,33.8008636983,551.499918181,503.681137471,141.478073736,283.024714329,37.6980194602,37.0321836898,621.695731554,492.565603876,530.860027151,458.736578531,859.281196695,476.202955011,114.02226742,606.075583262,953.506904761,756.633234748,999
544.381598737,738.10244532,257.891309146,476.644044899,635.242039836,954.979799258,19.3809540724,820.032372276,937.846885223,558.254628321,49.5101613493,126.090433483,457.460800115,930.508032923,44.2380534817,625.282082987,88.9675063244,550.899690098,451.525620298,854.06946478,475.024690013,16.7805243154,932.58004613,955.372916194,760.496592156,999
540.792006543,739.888061752,540.47507587,733.805655614,633.092401567,949.150778844,30.8389930164,915.378866072,265.990217348,562.592876457,173.723281244,141.388488093,936.343721139,825.176341628,51.061687739,626.072498066,82.5299906583,533.441688775,455.869634419,851.408672341,483.528618686,636.715567036,213.357806496,954.709026472,761.254174964,999
544.052309317,759.136926765,552.378130886,842.232124023,652.618226725,947.417364738,33.326511549,938.752774661,123.956585009,558.094737442,365.046794368,143.41590945,900.035117122,428.164688598,73.3367982992,657.551327759,45.7840610821,559.326514555,445.8479611,863.710083922,460.593002367,381.528856238,672.332883788,964.335756992,740.240682378,999
539.572830209,758.802815083,68.8451003612,742.526936349,661.037248818,947.283652869,34.9853458291,799.651388092,403.211430069,554.607549615,169.874434517,151.346499163,862.169683644,545.487333494,61.8775039428,649.803043029,167.888290092,556.561998378,444.069552678,857.971633956,464.68278781,252.822443893,29.450653351,947.206288203,737.996328967,999
550.397766693,766.956001153,360.527784511,423.583667676,656.947535828,942.766428455,30.213534307,330.068575694,170.222876088,558.195574786,928.166158064,147.851728766,690.743477406,565.703760487,74.7653634571,652.06546955,606.17581918,552.847336868,447.979365829,870.048121635,455.657306572,72.8565772593,639.856359999,960.380139374,747.843709628,999
525.483661264,755.985941374,748.856872409,524.069283212,646.3055059,952.7269156,19.3969936532,944.634415011,33.4436887637,544.93704914,903.387219928,170.602712613,215.822947814,771.835920156,43.2629535431,643.622296212,62.1827578417,544.996863184,459.587545983,845.531455451,460.933071617,998.413186318,326.978103391,959.451646903,761.685548093,999
536.766380328,751.111068684,970.741535054,819.006266463,639.3089703,952.097161568,18.2113458071,470.663548152,520.736825961,558.1563022,769.991283159,162.756309603,44.1298531433,462.298842726,48.5237049856,632.203023001,182.165903935,538.525760895,464.03107409,846.811319497,455.599863486,881.670015414,716.994467617,958.625120129,754.100449946,999
531.613225627,751.026602104,496.596470525,411.111771249,656.237474085,939.975747951,21.9822032698,68.5899801936,960.158845243,548.586810265,2.94185547818,158.802847363,756.108518897,199.606480109,49.1210428388,632.766683624,905.467990363,548.038463977,470.043291012,835.030509555,446.536797865,916.859913009,757.828300211,957.648764462,755.084661396,999
536.850840978,747.544980268,794.44794992,272.023710728,648.454701713,949.851896829,31.2523914624,445.855427914,0.701176616158,537.415252134,352.98975723,146.001531,832.807015416,981.928671403,47.3517589678,642.09353632,339.344822874,538.63537377,444.907469652,832.906620425,444.762313854,675.091028477,396.167112378,957.876401699,751.1802016,999
539.340227899,761.549054387,986.79186047,703.80971979,659.585892012,940.39563834,33.5538376221,677.786452889,97.1786617042,546.053135594,44.9166871474,150.15269078,455.122131809,170.667239863,44.6881868178,633.402895782,880.572588848,548.6745182,443.609705733,834.966511183,437.486216556,880.922317857,950.488890318,943.707018804,748.727417371,999
541.51457641,765.883610487,600.709445386,865.636590393,664.431451747,936.484391684,35.6655719042,418.985166055,708.885495308,538.333768841,213.533340754,140.784570835,185.758611743,630.700104418,62.8448140831,646.058954447,570.007346296,541.888986173,446.205752124,842.168166704,444.963939648,958.170724582,165.734298725,951.599418439,749.178204371,999
547.29892302,762.229839932,450.103219925,616.763187223,662.121324732,947.194971157,42.3364453353,290.159170208,862.129303964,544.457795065,743.135110681,146.302765244,323.82133791,513.132215383,54.225193218,628.876244737,207.364746857,539.673563158,442.556392408,827.843946834,448.638807805,266.410127931,702.217071423,942.934086827,741.949007674,999
552.945499698,739.699112328,976.36129094,26.6001118518,653.672567288,938.366137297,66.6897471321,735.647500401,623.843506193,549.92151133,907.182134453,145.392322198,742.660461327,13.2014991689,61.2095596095,650.806436024,950.751988278,531.931437917,453.436470198,866.477666553,439.110699372,69.7188898351,144.401589277,939.578690039,751.817608989,999
547.027922738,752.53502062,179.671812081,779.791966377,667.958942671,949.862036809,66.8363696428,689.524797517,950.993187656,552.996233977,468.361425202,140.549698256,910.850168471,232.457797358,55.7717088685,635.432611032,576.624699749,535.13548063,437.663815003,861.03748713,452.965314143,397.309773809,110.665290544,956.358400529,737.922697726,999
563.457552025,732.01051085,335.394794861,996.744433223,651.779101872,945.676004841,70.1459598765,849.895309897,174.543509352,557.236720646,458.579163384,150.486755436,271.957514413,267.939830042,58.0151949657,634.408707316,827.040922946,546.47361343,455.36112645,866.656962775,457.087813677,541.065659178,104.398247122,942.620370314,753.968540354,999
547.387629617,755.223641739,0.767607805196,833.146986229,664.639013696,939.609288332,64.3513565386,661.041561362,732.232785772,546.99737958,708.826831756,161.305057647,262.513229926,396.591865678,60.9962803528,636.046048641,576.151764206,530.029485519,439.021517452,853.509333019,449.28765161,205.272227675,37.3625809889,953.072364793,737.341030144,999
540.801400867,736.536513303,383.003611001,127.085386955,662.600508061,936.167368357,69.8700915392,102.02954313,913.152434422,566.230975808,149.252813213,158.793422485,376.388538151,264.155805728,47.7529787103,639.566484315,557.654943509,548.642985101,435.88863315,866.028565602,459.380444546,791.747300797,679.528210396,946.129835502,746.517407755,999
557.039629875,740.882198128,991.510896245,698.1730604,634.473582001,962.069332411,57.0617006871,413.412947791,719.50537248,552.585872892,586.550831184,155.03864139,887.787171976,166.570404478,39.4601537801,646.331656488,526.255586141,545.635898968,451.981095754,863.438804494,462.515743162,455.270569105,295.605770205,947.64309696,753.148133215,999
546.86428655,775.933051231,945.034254993,576.02238911,633.363875159,955.526685427,54.0865752929,107.247207006,525.102710516,537.070501718,609.136481049,163.971160092,959.065766149,903.248136887,34.5749471344,624.825499374,627.141192739,560.721045904,445.103908103,855.340656482,441.092866029,447.592465943,297.663152751,956.082532964,746.030530414,999
567.31546576,759.130283699,894.358731459,121.322126877,654.838043818,950.135283888,50.3339386519,233.879790142,230.815136494,534.23236948,596.105469074,160.511317835,348.410970086,47.451515453,33.4413926069,641.433301365,183.393410375,542.434703654,449.252719307,851.130421454,442.303807669,107.812912879,97.774438302,954.350623465,752.139368968,999
543.527870539,766.274586125,811.34072407,480.211095288,637.321665528,958.986402952,54.5765005027,329.039061094,833.530486213,538.138390273,27.3574122013,146.263605697,130.977387636,947.632835375,26.9630984898,647.319509525,478.745860139,557.6156485,452.232849192,850.132261575,452.857350667,909.512260629,446.662718188,947.995395885,739.425134426,999
564.051320311,766.44209234,901.326310616,937.137105914,640.191551562,949.737717893,61.122836403,484.624632289,267.761527808,547.794680645,24.3786249285,149.981431871,962.172791478,321.844606296,35.4431237548,624.678938975,112.744064211,554.821750535,443.780406118,858.413186255,458.276187637,828.519636331,409.238054638,939.113439578,740.795028844,999
548.951083164,767.1274633,978.41383077,691.770781771,642.161665046,972.488746101,56.5155494031,878.656380482,309.44635253,528.57718415,986.043235295,141.787037003,283.576367792,521.349188799,45.3648685837,660.05215303,619.904701848,543.557106854,454.65510143,868.450190904,458.732661298,932.093244629,831.336425125,942.954866616,744.646007092,999
558.763493655,767.041529969,11.2958344017,203.140495193,652.787776533,954.89726353,62.7852972904,978.274333964,805.023365188,549.52094129,880.540773145,144.927804278,568.563717777,198.136086468,39.1393489656,659.524350342,207.018687884,531.221710733,447.006827557,876.928954894,449.316661022,541.45786893,675.616606564,944.307776161,752.774740184,999
551.991327166,753.637316124,637.614016655,615.959057463,642.392370793,965.067443432,50.7377385015,207.199429658,599.699406449,539.5073547,343.722060627,139.755370013,61.4649709707,656.145754772,45.5061671486,659.31358681,369.99928031,526.461940177,428.263403012,868.063354162,458.994812902,380.232817338,644.434415829,949.319148457,732.768217618,999
562.353791516,763.170859689,642.390944147,240.974613529,661.394020004,960.136270559,72.658430245,651.680715178,94.5648960235,540.659979044,3.36816884474,139.562450319,653.797803728,154.163215204,40.4368156447,642.40005463,795.511625426,539.674036095,449.628878389,864.45343904,450.760217461,944.502777542,73.7484133891,949.057932863,737.795958532,999
541.532016738,768.633115825,263.080931086,460.58771549,637.440294415,962.864908006,41.2199071305,922.594973818,905.471185137,539.025569306,534.967239596,138.757371925,462.60182713,88.2101239878,44.7479227061,643.236146626,73.8460576969,555.285798549,451.005688524,868.634837089,438.47000953,27.8142134052,135.942602546,950.693662424,758.932956934,999
540.989437365,763.920929973,902.043565943,349.072354885,634.232909875,949.071349139,47.6111174285,239.93377458,11.3419914639,542.320080362,140.120667109,152.007591129,806.792356468,377.782448228,49.2937683111,649.051388044,908.538980839,548.103366049,456.761796591,881.071765152,443.19652811,563.272404586,982.117889453,944.320656922,755.038911189,999
530.588013967,725.755631794,311.771771025,470.727230859,656.791531064,949.40838212,51.4783018167,819.918375351,836.784708826,545.878397098,37.0836828543,159.049028335,790.309133412,48.9636972624,54.4426393263,640.159257236,58.376154349,530.424567953,455.121919212,855.948705166,475.808139896,775.68071274,350.695518491,945.015255595,746.504351087,999
535.294306777,746.543150239,859.876778916,191.670024692,643.047642435,959.160088988,44.5154540214,709.009286962,236.087695836,552.945863973,368.599566799,158.718919546,39.1492902464,138.705972639,60.3204326669,647.35419595,227.757091533,535.427448914,446.325357431,865.03942946,481.619450518,488.084595347,935.361210959,951.222241727,758.185568762,999
537.748633163,738.938709902,17.0647134048,225.256029736,642.5644617,959.812721487,62.470414353,311.728598338,520.063461262,558.970187801,438.646334567,167.875330218,793.032468856,144.275278509,66.4620678447,656.132294472,91.2076295919,535.622111653,442.503091142,866.75905209,488.03354303,894.98852766,950.375823954,957.888929009,739.913710351,999
537.169557579,735.909018705,620.503958078,898.129076237,643.768272859,939.73674629,28.8779825923,422.482535906,410.307151385,545.633732348,829.286365009,151.375800878,185.66022814,51.1906582313,35.6096056768,637.302225785,92.0957072684,539.007643576,444.992428549,844.309729204,467.091805784,900.272327961,363.231696613,955.084608659,753.441986439,999
529.148088038,757.835594603,785.106437582,296.376113232,656.012103958,935.129896535,21.9913005855,348.726767233,73.1372512013,549.316443394,394.612651929,146.61709028,155.442381116,580.297814184,57.5603980058,651.864192208,102.238286661,542.075163573,440.322519676,863.926484808,455.403660263,443.015310925,623.846507757,949.968693556,722.301592143,999
529.165476687,748.995071013,693.269411407,439.788570828,635.965746163,970.721126445,39.178507715,983.700647449,863.184747523,548.249639354,807.135865911,172.307349453,512.274692244,200.196923872,43.6104304473,644.389521181,246.448590495,541.679277692,471.235126225,847.475048311,465.362427348,443.08010429,163.876159574,941.455665155,759.72195379,999
546.041646657,735.759649923,314.069629684,862.817258216,648.802403136,958.118855035,32.4695361952,720.815329942,273.406808371,536.831719612,166.008816328,166.191193095,688.516997398,555.616816279,50.6480042559,641.771990661,114.423526458,540.85968155,469.502049012,845.074693245,463.329612183,354.901888818,156.205121959,951.201280621,764.361760029,999
544.160956324,735.690556554,716.839272847,366.815960022,642.123977071,962.789168315,47.3204885903,469.399673544,98.4479084293,541.126647696,186.573896344,159.254434236,730.869589671,481.146051191,54.0852206484,636.926774846,622.315659015,526.47052191,473.399588397,860.475775709,468.351769683,566.495596254,730.470406844,943.718235858,753.830347818,999
519.468342055,759.730267634,664.128188921,663.509471631,646.021974591,953.249753428,28.3537215019,169.520003926,687.762953391,540.235064833,668.285804092,170.390773752,452.790651608,816.981961003,53.0846588017,629.966683895,255.237834764,532.732500016,456.577562363,850.713601078,446.902315688,878.648211994,473.138532764,956.250331124,759.099918705,999
536.276502013,742.791639342,53.5953391146,745.921562555,654.700007259,947.954608204,20.2071978175,701.014227816,178.07826944,542.610875108,501.857263101,133.186639791,14.092778333,181.296050844,30.1870427476,635.475375009,862.276299543,530.514968658,459.129859695,826.209606266,470.946174164,754.35114629,638.76035154,959.988260839,767.989903917,999
549.238654035,740.248362541,802.35431,387.793537986,649.791100738,951.312870774,27.1977794616,354.575544386,644.035262972,547.153075145,865.142942036,133.828225988,221.113389543,75.199366366,37.2844881321,634.708590452,623.936406354,540.308884375,451.288486809,829.563925243,453.912395381,198.490747411,666.41127258,946.70976053,752.421206799,999
552.193304138,729.019628151,874.931428234,91.8659028494,648.533394658,960.858798504,16.9469887075,154.721986816,328.143446965,542.984792768,574.544801653,134.450975948,880.355625546,427.061970247,38.5603951107,644.022162249,651.739297806,528.976153561,466.768733417,829.520342569,457.613576871,616.811424154,683.033111069,955.272790629,755.609700421,999
539.73484366,724.71264043,317.056653916,466.254148423,642.747463475,951.406399027,16.4014422974,669.722225903,952.951388573,542.131615831,870.161255667,136.207888563,834.932292227,970.472480715,42.4740493233,623.920489974,520.719505672,517.876928751,467.191502636,844.834775313,454.663228174,695.963458729,117.090937059,954.321493988,758.541912202,999
548.0139812,754.631779562,246.710307929,496.348411584,621.349166706,957.021396222,25.8897318243,784.216855194,660.613776295,564.623235725,191.028539183,136.650102254,163.435726015,474.973360105,51.3167333453,634.832825702,881.284171889,543.098113428,448.84420845,858.830957481,479.457267372,934.196439975,140.496875648,956.439915236,757.208361157,999
536.998202567,742.213644868,98.2404935329,283.916543573,627.838651569,964.341209661,21.3199165639,362.121975115,359.63711976,554.339205658,90.3314036347,136.817696106,496.154781474,325.97423122,45.1060265656,607.610367347,557.795843783,540.419317725,450.921936699,856.902622767,478.36382453,247.80810437,548.735479761,964.86361428,759.11600485,999
545.688939346,731.356561331,508.715761752,471.180980134,625.353162104,951.250991304,15.2214403291,263.54405494,907.537916186,551.717435795,706.380506093,115.317606102,682.758189405,576.845986593,35.7515528261,635.214233392,16.1992695182,543.616305403,464.133721569,862.376378103,472.740431118,173.301413504,98.4896382691,962.266739403,767.326530812,999
544.406531638,729.908510261,486.225194109,93.4029483988,641.912644943,957.311303533,12.5872216423,706.91370144,698.635315474,564.964101436,218.377732784,127.858707679,803.628052212,341.268619118,38.2851785094,615.808639994,460.712823828,549.023615615,467.694548261,842.192738376,474.334727847,855.85053637,706.837008268,943.439491815,761.674852386,999
542.179656094,746.505349335,651.938118343,451.69053441,629.008045231,940.14156429,40.1656745467,585.466469178,299.773249464,559.833005287,307.074369186,151.130278974,469.152423381,191.128750364,44.7324454887,623.207494168,773.401000303,533.442554675,460.540994741,855.823485366,488.668278472,466.076920553,788.802881453,946.941063353,755.656040175,999
547.107718981,755.454361291,318.676653952,990.105564392,645.283244792,944.400077272,24.5198072242,730.930546021,696.153369383,561.741482973,385.696099377,144.538454331,45.2856678495,293.877596263,77.489538866,649.509768001,298.039400539,555.595087495,455.450084338,866.937685807,454.294017345,425.182809435,91.13111857,961.984438965,749.641914691,999
545.263072916,769.574055259,733.174511873,211.791602258,643.775730773,938.56150833,21.4614597728,113.277487311,409.523931614,552.527125364,779.197817285,144.011170992,399.623688526,508.511029863,74.7110606064,654.697032916,451.230787993,548.02586079,436.012310045,867.603538172,464.630685091,624.118346357,388.640722311,958.375121837,736.23575959,999
554.140262516,763.363621944,160.007290773,313.29810701,667.865222347,941.946217678,39.1093120302,670.304417515,322.82822904,564.220333525,140.030050037,142.409038163,951.673398276,261.825275045,73.5446258433,659.311777169,351.096716279,551.071124937,445.049490985,874.656463065,465.737114167,621.234168437,739.741393847,963.80940803,746.077862784,999
558.13045782,777.096997755,507.131097568,49.9849807028,666.721638457,939.206576963,41.0558626522,51.5366124569,181.882072386,552.643820674,531.859118736,144.971413438,4.63638645278,406.915406235,87.3310840665,657.626386678,454.744639263,541.008371564,442.570877624,875.796402541,447.698589383,882.116049977,685.32577136,958.896640771,759.661834215,999
550.832976119,768.788116175,933.574874323,596.333891649,651.614985953,939.710779668,24.8621957665,187.282317433,641.462307221,570.619936127,488.254334325,156.213928411,307.153904642,693.133168079,64.9587329316,648.241975712,415.544963828,545.265744532,453.37202896,880.59528875,449.61054093,857.022106704,813.767466575,957.746441384,735.952042114,999
535.470288337,750.899494684,855.972361697,556.761576974,641.971696334,944.456252732,14.697740927,149.353388818,563.851751991,547.700122281,123.638156868,172.185106421,270.867243452,233.193131559,34.5643748783,645.987585796,812.726901225,547.964196149,456.151383156,847.951909986,459.591424938,549.251390322,12.8714375753,950.671382106,755.953893117,999
527.211863473,766.427667673,331.091182198,89.2746363411,636.551009777,963.25967755,21.6614660062,318.817858801,415.938872892,542.331814465,914.58133296,164.426392848,987.238514896,211.819714712,38.2893923392,651.248130858,792.013645156,537.691479267,455.957715069,844.113879234,467.166005052,418.805708948,94.0385180806,964.586499096,763.521793306,999
516.927746849,753.628326873,705.84415114,310.589539503,637.369268836,943.600112464,19.9868652816,77.6805624994,521.600306746,555.341437453,492.625175598,177.126567731,288.415626476,222.645826149,44.9588264137,647.601745227,426.006016042,535.372355336,467.637570213,838.313507577,468.567899941,203.784670649,113.161372346,957.810137226,761.655527379,999
525.691608195,752.326157805,178.565068859,136.524681744,640.342289475,940.567379895,20.1913355487,99.4982806497,824.759489127,547.475348001,499.800319635,160.933989745,524.931909025,307.589685267,40.5449509487,621.902249071,546.728812807,543.831130825,465.374870203,840.177591361,444.093808943,683.844629561,106.347957383,963.929161814,746.90551586,999
524.585063592,749.05740521,64.35361503,395.551113016,670.722552843,935.502446044,20.2053700859,739.980159546,611.814982027,556.252293185,471.609314752,147.565220594,872.670536982,764.256558634,63.8425597799,641.408308678,160.34216111,552.577260478,471.408903232,826.123771287,437.388565415,277.086486943,246.73659255,966.220842937,748.449031301,999
539.335255362,753.046019048,743.465978493,272.54675069,648.788596491,946.135197575,11.3641215091,140.811561483,554.336358852,559.707214952,995.923805486,169.567276349,102.798034818,268.595673219,37.7370389721,623.305871353,304.707323182,539.860334203,468.853972214,829.577097233,450.21904103,76.9783465045,870.812214572,958.805618316,754.051410767,999
525.279356391,755.46819252,312.853197089,421.110991298,653.002231091,950.883535329,24.2189467872,726.431629555,456.406955038,526.132024978,306.265180403,148.817376046,192.693918714,881.130519166,52.1854301837,638.200846593,643.397339712,539.020703456,435.719748213,827.938766603,441.454461865,707.249169268,853.511658269,954.166247644,751.516145431,999
537.616968212,743.902342767,868.335856978,250.649609039,642.864326095,954.681867891,25.5086783649,120.222949371,174.396101355,534.511401935,148.903043162,151.847507,378.088100655,635.997891095,42.2351511979,632.208351663,80.3799842024,548.01991507,444.367445036,829.58304494,444.342827807,24.1417346937,700.722634707,959.810302839,740.654598989,999
523.646707565,750.459320325,931.414301703,600.827345533,656.398721951,958.258661505,36.5257782249,401.464677845,323.712993239,545.73139757,350.078203494,143.967387919,914.883601318,112.891408326,48.6292110583,640.735755978,106.072225711,533.928431418,445.679074227,821.968424123,454.541074401,721.471175673,350.25813452,969.55338126,744.249136791,999
539.788310049,769.947141172,765.536460412,624.334714809,657.023787152,940.50494719,25.9015351994,292.609384582,673.175521592,555.533007592,181.402344745,151.634673002,115.424771705,774.512997743,55.1795332846,635.189993879,264.364246313,550.569957282,441.356053214,844.365317678,440.883734342,446.926691811,62.427389823,940.7261664,747.597478094,999
542.872865862,751.331566886,637.810282088,297.512214875,668.892611743,946.249716184,37.9890665499,510.250322099,423.875285955,544.007840958,888.320022067,158.634972094,406.975076764,85.7893656533,44.2507244929,627.79948697,762.376280004,555.068058225,445.583114651,831.925828508,445.095401375,977.900915335,194.171851073,942.584195795,753.33574162,999
534.149123574,765.348866022,176.93538548,119.953493186,665.970285244,948.415681096,27.1778724398,28.1495203931,798.127382503,537.321402504,315.732600719,156.77792626,671.538051478,954.151987521,44.8314660152,636.228465046,817.308842982,551.172193846,447.368089114,844.183524858,437.294951124,956.511788753,65.6764427599,947.078181121,753.835809444,999
544.96145742,759.943588976,915.354595299,520.288327057,665.983288462,941.40463942,32.8114181372,34.5867716312,179.249425307,525.689651159,720.737319823,127.078407437,919.772960614,175.518283791,73.7517796475,633.700842633,735.273161633,532.520480576,440.312881543,845.278282769,440.842762306,116.562197241,201.039991004,938.030336274,747.468222117,999
547.138335213,761.240315516,116.578229234,350.697967417,653.942570932,945.944713922,40.4487844698,328.152759327,954.162594043,543.368816385,964.955205284,138.622164224,135.371968521,567.379027137,73.0349190933,639.382865272,857.62712825,541.171454716,445.927029967,831.437869881,438.645441067,724.547664008,464.707370797,959.395185041,747.471886664,999
552.218479393,773.561277257,767.817009671,549.836424485,660.904187468,941.672592549,27.3773248539,497.329720231,282.258152386,538.721590677,47.7860974054,132.049850544,866.200525966,469.298851662,53.8083702354,644.698565739,944.225370735,542.546477378,456.885777154,845.838958222,451.274114427,27.3745313372,106.817272222,947.165374416,747.648520168,999
547.87135808,722.423663254,553.648998773,111.726473431,650.171961492,944.563565077,45.3630590998,765.163397251,298.752078759,544.928000844,874.070602893,171.389025884,377.718515038,312.818445193,66.5397818974,645.498325745,82.2334351285,545.507499921,432.409321971,850.171281758,475.542674801,620.844685451,884.956945761,931.894477237,743.053169081,999
