@relation db_C10D75
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute dim50 real
@attribute dim51 real
@attribute dim52 real
@attribute dim53 real
@attribute dim54 real
@attribute dim55 real
@attribute dim56 real
@attribute dim57 real
@attribute dim58 real
@attribute dim59 real
@attribute dim60 real
@attribute dim61 real
@attribute dim62 real
@attribute dim63 real
@attribute dim64 real
@attribute dim65 real
@attribute dim66 real
@attribute dim67 real
@attribute dim68 real
@attribute dim69 real
@attribute dim70 real
@attribute dim71 real
@attribute dim72 real
@attribute dim73 real
@attribute dim74 real
@attribute class {999}
@data
230.688656977,38.8932915297,550.185009399,368.447393492,242.674506377,374.829977694,777.710206445,324.16322403,197.122650306,873.425494726,536.060255255,959.082063039,885.151821999,650.310617262,721.019205024,953.482871465,72.8575674829,539.779451892,425.628276959,363.649332755,660.475107322,550.388779332,837.942776464,730.581923995,723.661028136,350.763922786,367.150356605,555.544386688,779.203755574,710.883632481,464.649256023,533.384921162,853.497325386,640.050380347,23.3948061893,33.1732383225,768.974120582,965.561591819,155.101575843,326.647954902,814.475160753,445.717783706,777.996788738,359.946045232,223.400942295,238.379504453,866.101337487,367.473004029,611.257076526,369.781615858,342.823303931,837.933922233,862.206447815,881.673856824,960.693991363,242.88608434,33.7790218036,268.309543373,234.673131811,552.252289811,314.814723153,241.774971933,921.501869553,781.37267734,879.832113552,757.239029855,597.469425539,180.75916669,637.429512989,157.482429476,663.758158788,556.232730133,258.65936299,360.872720918,647.984939092,999
219.782172709,33.0209556699,545.708649676,354.940773779,261.32426918,369.286348478,761.461810857,339.014251115,899.868615408,859.340798579,545.881801806,949.238549678,857.836195302,671.350713337,728.629077019,958.589624005,70.5998671233,540.36792405,426.104445709,363.832246557,404.98995708,535.476675563,842.998120864,60.3349938008,740.844112555,360.107998492,351.561724576,550.548512339,781.28613445,855.723729518,509.212535284,536.791172065,841.62947693,627.831400937,35.461687382,47.3904970731,771.359490974,273.555760212,155.424972626,327.895723046,820.617038526,448.455413608,789.763689602,361.56272863,234.020263326,239.414565518,873.169734366,361.86767661,272.653394846,350.882322623,342.765574625,846.121428608,847.320933936,882.439599547,964.889031954,252.348634043,35.6032927852,255.514857314,243.34740678,562.382558576,331.380969208,233.758150574,417.583450978,781.527452611,870.691704381,736.812298555,932.829279719,167.160257596,627.715300638,163.921385485,648.948710631,548.610155836,256.654886289,518.551631332,644.763449185,999
228.504825981,43.710494789,557.822130262,357.752249358,259.302055675,369.476351499,760.111300022,323.661325656,596.496550747,872.689757646,533.060537458,941.301662488,883.266453947,666.487488978,718.940436594,952.885114715,67.6966385169,538.896684179,417.25296333,361.825956615,699.71520461,538.366613151,830.224622616,689.839773645,737.044412929,372.567611081,369.357489117,549.321272888,781.583111397,188.190801751,90.8686699675,549.556668628,858.79071189,628.037809048,18.721254246,30.8964656546,775.200285479,723.63285336,139.131582511,615.681444943,824.433352025,462.492475885,783.649450887,352.874551338,222.876673313,228.440123622,875.508124241,356.751722572,542.754328259,361.171359587,349.676861148,836.245740505,852.170845449,872.747714486,948.677849482,254.452622184,37.2301287191,267.798550584,250.081063496,560.862005976,312.279170072,233.700515908,127.223963609,787.564084854,856.782870506,616.875172772,265.373173761,179.205655818,624.903115876,161.448362505,668.383167389,543.649048703,257.930442012,541.709191743,652.694442512,999
225.393728406,41.0774033209,548.735536936,362.719342915,244.256144328,349.55909057,757.195380881,348.094197663,962.957412889,865.652850093,544.383054877,943.212667993,850.474580592,655.593564922,717.554962028,973.425101956,83.6000611387,552.158102067,424.949484373,339.37605273,700.406188491,539.729620652,843.42100719,843.310154289,729.342279973,331.972452025,368.172024699,558.395579015,770.08286986,695.9428211,191.639408675,542.802447515,860.800538375,654.353859273,35.1030127906,47.787848691,762.61367609,386.99944997,139.215138687,538.923098139,823.601767524,452.911096141,791.274847113,351.779853466,250.525408961,251.150888033,872.735267336,343.859624129,169.52370411,326.118969649,346.761026792,843.437698202,837.678475022,881.694597574,958.759650065,248.177278003,23.6562024252,244.716859336,244.603260304,562.670417504,334.801605872,257.337697427,430.50751323,786.414536182,858.169449747,230.145161183,144.18681192,171.366741718,635.974027556,166.284836813,656.122345595,550.230630825,254.613044359,273.599597953,648.331018999,999
235.141930595,29.7556467146,544.828085304,354.350080977,247.643188751,364.764700934,769.567728437,335.823514693,323.372235013,855.958841954,538.940890508,949.405403783,462.781217134,672.789504959,729.234835287,951.485143802,85.1636667829,538.831118568,431.360322832,352.291399502,339.081977007,555.415086808,834.330606299,421.119647026,741.095827494,359.284885412,353.186481684,552.87047632,765.920951655,3.57290105899,218.244719735,546.643056258,845.985634459,629.085258266,36.1898011084,46.6319635537,756.926747064,388.775010987,142.492100639,115.882590187,827.71713373,457.56900372,784.771048005,343.375422257,238.185064961,241.359390311,876.34470586,362.104821171,652.376353571,351.813954927,353.089483675,851.33808504,854.721526816,884.015451232,960.874260616,241.41407812,34.8128990128,263.079968289,240.39917942,555.598189432,312.843267618,231.564321014,329.215690912,771.045290634,858.291701075,449.016372716,917.338485472,183.884059984,642.736253049,155.421477641,649.580441044,555.723116928,259.242427777,352.122082372,639.201886513,999
221.322022784,48.0529180068,553.403816752,369.744801165,250.488314537,361.086057398,770.830416828,330.250961426,219.446737023,868.653513426,532.531109165,948.667861331,133.827346551,658.732977419,742.320580677,951.398400934,69.0854588953,553.751461451,414.446539345,357.645658544,110.807298949,534.566140809,841.32405014,434.728077167,725.568868296,354.639520592,348.235375183,564.69522852,780.74129268,762.65226728,655.496711408,538.48697568,855.456836254,629.028346475,33.7663708738,43.8166915752,779.272380864,785.525244996,145.874261071,658.693534017,807.341391137,466.449046161,780.686212845,345.769039619,228.787254853,237.10486428,885.50951665,367.54252263,962.436147986,351.427000622,357.183844858,829.664053795,851.92110326,878.277367723,955.987616429,242.031789467,15.2686239056,270.663964019,238.646764888,560.62567531,310.308237535,226.769415427,632.393283471,791.480568809,865.449791114,773.941755135,825.872370228,166.642101696,643.228112857,170.28889632,659.598862884,540.563473807,263.566313127,635.464916048,638.425530019,999
240.711698667,44.6592153122,565.597551618,361.087170668,250.773719047,374.312984155,764.617106706,343.788777571,89.6198489967,836.417080754,535.803510253,943.637445105,366.619570735,634.150754239,746.028474598,963.161872632,36.4398302521,548.766140469,460.046863475,345.601077003,549.254964562,576.299025975,844.334225365,820.601702595,727.270857743,362.965557403,344.598393231,536.643971553,769.736891847,864.964059221,257.646686345,532.821886917,852.820241153,656.874866852,72.9763551355,41.430101554,761.201399239,805.235000982,147.027831203,285.063807078,859.92538941,454.718254271,755.666697171,348.04093735,269.0437642,260.735998032,862.496418303,355.713066788,687.069582027,341.282282015,364.952719376,829.036505294,863.700840985,856.049976411,950.962709035,248.573207252,43.5172710324,236.88231932,276.492831102,555.084371983,359.774858363,270.190413673,938.832332871,771.093560999,856.142636364,269.284973744,962.846660076,140.691728105,636.488597856,168.98652005,641.79254746,552.307401382,245.380334298,181.222498599,630.916265631,999
250.655955326,50.2558457872,562.403845684,347.14887294,255.930207214,364.451645937,741.031673441,334.537942341,661.781127428,824.240575935,544.420669535,927.02804575,698.702803418,650.585795908,726.170551538,964.869779574,45.6522033458,532.190388285,442.111380685,337.595764549,553.261186087,561.446589748,846.586905839,687.317490874,711.150369363,360.801702474,349.378918281,546.126265662,769.631030531,0.860911255569,36.2910239498,533.914635812,840.468569359,656.154482085,54.3421771639,55.5340581215,760.788751816,190.033798001,147.159148814,383.280133158,855.929062268,439.583549546,740.077450154,370.081284162,255.77628096,280.246607724,856.76756189,356.256849596,174.894660218,350.149707413,347.087072622,834.776749689,851.359339074,848.445382055,963.761586007,248.395764418,43.3570346112,226.730448712,262.39450109,555.04992879,356.048235282,253.140844704,447.138498706,768.364736843,855.326515373,231.665766339,202.575610017,148.227212992,632.475575395,169.625256718,647.586027453,551.760732124,255.753101054,549.520801885,634.272718181,999
231.366079731,41.2711177105,569.183829457,363.099320914,232.055847079,351.325032203,747.111631099,330.823117752,575.586815313,852.406119949,530.660362592,929.685024162,387.582508862,655.591097509,732.273637573,945.360754338,48.0344446247,541.25601733,429.019278827,366.990448305,796.753469436,558.81474953,838.663528944,729.298082418,726.428195858,355.52058161,374.629135244,535.494120908,776.578938899,329.220922322,959.07316165,542.071822421,840.123656453,645.542614487,59.9723943575,44.4131628237,749.125751201,907.612797596,155.986310572,552.706958244,831.41042661,442.140714934,756.640867228,340.021588414,236.130829373,251.335343991,868.731074827,343.093394662,377.877464746,347.341943722,359.864717375,841.926524235,858.442023459,872.072887196,944.721098109,241.699206959,38.2292557995,233.629457411,247.186382957,542.240671128,337.475476681,252.079953682,297.789624659,768.773706496,850.989277409,724.93779987,485.936849192,158.89927443,643.527163711,162.64296735,656.458423523,546.95109741,278.150300416,493.251066315,652.272320374,999
251.196499674,23.9842525191,568.857242596,362.155723791,246.439076994,362.159871973,765.682601567,351.975478953,200.269439805,861.117269574,533.654996181,947.58753903,469.495531262,654.467373359,731.191291412,964.285365878,59.0001694955,557.83268094,423.531379319,362.723991083,196.211564624,558.508871726,850.278381939,547.916056484,742.289521946,355.939456516,360.037508658,527.397868453,764.789171345,630.493169149,54.3833430961,551.359762847,859.528208828,639.492515751,59.7537149129,39.582306688,743.745070635,70.4286106374,148.052642361,292.926603075,813.59643162,442.904242004,768.681542536,330.516506358,261.369860199,245.74859727,861.735898066,342.554945426,483.77151557,339.278306081,351.574053388,846.042719309,858.327021059,875.528439363,952.512734512,234.989815531,48.9940863228,229.995467245,250.576340871,546.358770306,330.412657033,246.385373537,623.085625063,774.06876074,847.910763308,650.413481045,205.940924616,178.510445383,642.286488432,140.024758582,652.390916861,559.115442733,274.971883653,10.2574523065,666.508478521,999
229.259747456,30.6325139785,546.785432471,365.216255688,245.935059562,372.132021443,787.832764583,333.794603374,746.641474657,877.071274068,539.893701014,957.152918518,76.6575827818,654.538432941,714.41045685,956.764145611,68.088325583,536.928542511,424.523023744,366.646151904,665.466285338,559.670080332,846.979918054,710.569148541,715.418339001,344.068447272,376.370288694,558.389916215,773.366980731,969.808422423,873.448471704,537.993175107,857.73746984,632.181472332,14.2666830036,44.5599804612,764.530744884,803.490985736,162.341960729,419.220177228,823.134178118,450.956424886,778.078042325,358.318420448,229.788773157,248.267530543,864.964099494,363.285759399,644.138643,382.319286373,333.360824254,844.257629189,857.788150717,890.471222607,954.823434512,246.416225905,26.980103898,258.945439324,238.774181927,539.59039276,307.393060664,235.74445008,151.505718995,771.060291567,884.927543988,44.5063263922,17.4883271068,192.010231925,643.111433611,159.076275802,667.978564589,546.441436166,255.529457669,319.859144703,646.468172332,999
234.65160106,30.3961492083,549.012126413,360.573394262,253.675022767,368.127276627,785.358105357,340.29496535,157.987326691,880.333739483,526.395572221,950.176416707,421.019465514,664.19483855,713.342647013,964.098059808,80.240941398,532.221803468,420.159532319,355.784821219,372.165530127,558.986116206,841.73759095,652.851072771,733.851775779,344.47258934,361.389405057,549.354385701,771.08685868,658.423769777,994.522208262,539.793822835,848.036182214,632.707455899,11.9151054524,37.9596976605,766.074904998,654.754341066,144.84356676,3.65546805136,814.910742865,439.71435831,778.052380444,370.352096778,214.367337522,228.855219751,867.883408749,354.128634062,668.829549466,365.874507293,345.034226975,832.650712116,874.87189026,890.550392639,971.831570774,250.90734475,42.0148656863,258.36879719,224.919107045,543.924248689,321.175580515,254.811112657,289.391798006,777.934112578,864.354982132,700.911030025,517.073622293,170.326213079,641.030170971,151.610497875,671.908527926,561.904626949,251.955621908,797.905801789,642.930256532,999
236.003038214,28.8551729928,551.085536995,356.298625004,251.728369053,388.215191938,787.274673353,328.452042555,939.759489108,868.455062225,527.999282997,967.16129251,876.37359559,664.994092288,720.992000336,942.297328887,82.5288207688,549.280354943,420.812330665,354.05796727,4.13712482348,537.451858613,851.244659631,880.628275335,713.757217342,341.959069973,380.944845459,561.760597839,782.193483221,536.344539998,618.294991887,535.62210952,859.402044192,646.597834902,15.0216664409,29.1318656216,762.455561973,764.488438781,143.373829404,424.435982661,815.266409957,455.202961043,791.702531302,358.024142161,217.245315865,249.964900355,879.76974746,380.715514255,491.482273661,376.076717863,356.708694616,834.876683368,858.906947602,897.281293161,967.445374099,229.571037057,30.1118776299,267.414954473,232.567432665,546.806340306,309.096662985,232.050197985,434.448603276,785.700481155,877.647766968,333.175709565,525.139637346,190.208700124,648.625895188,157.437926561,657.344804213,562.010908227,255.534042014,929.256042283,642.193344917,999
229.877494374,48.6837019203,562.786392056,350.699199296,223.809039625,357.425114912,764.156724873,351.895739489,849.622123629,844.853918994,540.603485423,931.120385521,897.170762779,645.123369668,734.738601773,978.413717344,32.352790021,537.385011406,445.425433984,340.822820292,682.825635183,579.841927231,837.777360532,126.3055449,738.5643779,361.586332044,356.578881511,545.525531046,750.087985137,499.76733913,478.558696756,542.294006731,830.721842687,633.570181499,73.2545813107,43.3384550323,741.762964324,488.860312206,141.025855593,999.623216571,845.283872451,443.142124904,758.704639861,364.059718051,242.071516364,275.353813662,864.162445274,350.487470893,168.775356543,360.362172394,364.628889265,823.778023296,871.027638615,848.538842444,968.632437901,241.650504859,42.8473820473,223.391779403,260.474537694,545.540149864,331.065202833,280.744838186,218.556549464,747.80213458,838.922749704,800.398264606,840.172477208,161.671502769,647.627789633,151.879109875,644.497275126,531.134397228,265.842488467,359.507069512,632.808047719,999
254.201866848,54.9638412701,564.286127304,352.784197069,254.942684362,358.126347106,745.237419675,331.798733977,238.200881491,820.738190972,539.349226848,926.887703828,443.193761893,651.46502067,748.497333585,964.530950793,52.0906434481,530.861594741,436.825914228,352.198298984,344.712338402,566.359016983,840.396549596,810.481680672,731.38884825,367.118704133,349.948285304,538.581460201,765.245244694,772.177359378,358.949814846,529.273700983,845.588693149,641.773430088,57.6642262084,41.2119794541,739.455467559,344.181264383,160.26484332,561.872871141,841.302864897,439.67500679,750.1235511,375.474142738,255.287973315,264.716208281,874.21485884,354.984065171,619.306306743,349.355316853,372.076853147,839.640438134,851.767657952,852.005007116,952.146062092,249.412786919,39.9228642044,224.055281425,266.248030622,566.832341139,338.158138493,268.315120812,283.923050767,780.29242942,865.652688006,228.879183413,24.4448186336,146.169578932,637.912565143,150.739684032,658.141108285,552.953049331,256.454903056,585.116498449,647.094569819,999
245.142101139,30.3668648236,559.026558027,363.514999698,254.200282593,344.843163067,772.272052057,350.76115485,149.256497956,853.514668616,546.917864706,939.282611677,452.802213066,635.868436552,740.713706532,963.156980178,52.4287332962,556.170629799,425.24473528,360.520677553,848.816496512,551.14879892,844.480105102,157.736659161,720.881037121,337.809403777,359.711568149,543.626846976,774.26408843,42.9788453233,814.884103111,547.674457698,861.78543161,652.163580235,59.8274249481,54.2441644967,753.338329132,188.31075721,158.933466932,279.939018944,827.001775437,445.230832808,764.855046633,347.015137801,240.489791139,241.712449608,858.527013879,349.296369936,348.684519857,352.473215369,362.052423557,848.470711053,855.464902111,877.583854926,941.084382533,238.163299119,37.8999706282,250.973867238,255.705242765,534.480663071,327.377054404,242.939274551,186.277169018,767.477760072,861.491236441,788.067804932,463.137311428,164.706247152,632.6962012,157.555986191,636.537580443,542.060851085,273.427184983,829.252642451,662.978935151,999
236.570132833,50.0772641135,560.973348548,351.08862683,266.454423296,364.03927995,769.211297383,334.458467223,319.362888147,881.50673484,525.684397504,938.024290956,137.11675417,658.395079649,728.439137492,963.18251677,62.4527766302,543.343555355,402.473027726,353.869879895,906.325951018,529.822531632,826.241425628,726.292810908,743.340212672,369.203555462,377.062610666,538.333775671,793.302247058,598.518807619,732.968546063,561.298900404,855.378245978,629.118606919,24.3352442125,21.4238034187,774.796419568,772.259692906,149.16986864,773.526263406,828.696794646,465.743042993,774.067722157,349.555330169,224.54791947,233.785748648,887.765453304,344.028715587,153.532625593,358.647253485,352.195425098,829.93699217,854.403441908,870.842578754,959.922283456,247.866350365,33.197515066,259.209958913,249.789262641,567.020148934,317.547522271,242.581905319,580.98352082,783.278893847,868.881933065,745.11008344,58.1703901372,171.452701648,633.693910007,151.954257025,669.878789442,539.598884811,265.246772678,49.5144658573,647.351525912,999
216.219180507,33.1386450759,572.187139,350.645034798,265.023565547,369.168221004,766.088851449,318.8664252,257.915560805,864.770077179,529.443955223,942.93947879,952.546906429,659.135981663,728.845758041,944.353422486,76.9220006372,532.084662133,408.001886009,355.197150994,224.463820978,541.599701999,835.87748328,322.139835063,733.133999905,379.85774301,375.835755633,542.950836656,773.73297601,821.970048514,107.939710003,547.82831234,861.167155026,614.868471264,19.6659326663,38.3278032989,765.625300212,227.687750883,152.730663835,391.253791484,831.040128791,469.444428466,767.39930751,364.538044798,226.717855907,230.005995047,864.106448001,353.452393416,752.242747768,357.455351693,340.919286244,837.848924441,859.216554117,874.045124412,956.780146748,248.190228231,45.9274991722,278.903838538,249.033814638,574.774563327,308.616264502,243.762644685,311.740642684,798.888106076,863.459269625,102.06759795,421.63900057,187.789483648,630.700666687,148.300654514,665.160041761,535.384134573,267.889255679,912.843182843,664.226064616,999
237.304055899,44.0429292542,562.746536492,364.808897331,245.726823703,361.026103791,764.274710975,338.574639303,461.979828621,863.80509153,526.47849176,934.977112483,791.777751709,662.203702479,709.851447194,949.70398261,73.8014702747,530.403498415,425.256943968,349.262099462,175.508869068,550.068585411,847.201872931,852.940261019,740.378385998,383.345376979,357.465358028,552.370906265,772.419317222,744.284810408,404.820053444,552.858975649,846.407469399,639.835121094,13.9101176098,37.1555228308,771.93555944,747.210859038,129.696355135,342.176889132,829.807438523,459.402862495,792.685810966,345.620783303,236.611081508,237.36013829,869.858383473,347.346057866,792.627735825,349.049194433,345.296515066,843.118879994,866.425886876,863.24279448,958.261690731,245.920395668,28.9249026061,274.963826148,242.969490327,569.464979875,314.246189822,247.071394568,39.1739958264,787.245784359,847.021337543,247.436691886,694.339444901,184.697300619,613.599139092,167.140436176,681.307443665,554.606900126,248.057689262,963.473171766,644.727357362,999
218.488108349,58.7060251715,547.242793253,368.991283112,259.03652454,373.971563886,759.637103728,321.39287136,371.585947616,875.722981818,529.378533782,934.967938839,568.86246638,664.487508935,702.66549302,957.146721926,59.8489735058,543.777168338,403.424218875,358.562119736,775.585521944,543.162144508,833.630035918,845.740188934,742.373296189,370.202125932,379.830781537,538.802105911,779.577885734,666.609076622,571.230202759,537.260340328,872.975581107,616.123199152,12.7000710934,37.8375737709,780.929123635,919.416472881,127.556996866,342.048666122,837.763655197,473.3001303,778.40458289,358.801424957,217.658307145,219.876915094,862.343245321,358.868311195,271.09661525,365.811439803,366.695204995,841.39903194,856.504457326,875.878817479,959.242316377,249.589711993,32.5260323558,271.213467168,248.107738158,545.116349467,327.089180018,241.358537829,155.770581534,774.851590369,850.688919991,87.612959488,620.570284969,183.606251481,632.362120459,171.595293983,674.584059069,550.358801019,265.514244761,672.019282504,666.576498682,999
212.653070348,54.9417179862,555.945029405,357.957614261,240.967255618,350.821570943,757.493550783,345.585869229,678.233830623,879.27834369,550.908986265,942.674004395,139.773895479,666.733933852,708.931447278,963.613880582,97.0680282273,545.078023452,406.454701686,338.170563698,592.178894497,529.988211218,845.735126329,834.882930962,736.308737775,330.672093536,372.430153815,573.057873386,758.958685624,110.203061726,692.724744604,539.685650853,856.44782298,665.089476193,34.9184529162,42.9700787138,745.337894402,199.571952687,147.013135846,51.2796264943,827.590568345,440.048230542,799.913777144,366.422948051,253.166117115,241.549678028,878.886359222,341.093722293,371.614182165,330.958284493,359.300414207,837.461252213,837.133046007,887.387352568,951.758239116,236.507751686,17.8364833667,232.524919616,248.212313285,569.53881074,336.513418302,249.950147238,201.236828728,799.176908528,860.011718109,146.459529958,965.94863383,165.938660558,631.103162281,150.540290046,655.1938293,538.158925037,261.042261046,167.834337701,643.093829147,999
233.044286077,44.0207964987,557.984365183,352.992981856,248.829159183,338.692252402,748.122269072,340.790872058,580.745173467,875.554728691,554.731431251,937.510931829,576.297578806,659.645318024,727.695603454,963.312910259,73.1934881255,548.669417108,427.794117736,337.015285899,530.322200831,544.399370323,855.075282202,305.492203011,738.631427235,329.251220199,369.277281657,554.710268431,761.042771546,658.610607118,601.651408329,549.289539632,869.007805599,647.073419531,23.6599373925,41.7200288138,757.703187429,456.721248193,133.831282901,5.85267468203,828.279501565,463.384780879,805.070192639,358.382450388,261.048153887,261.840346113,870.514170063,346.956089632,737.676723551,334.623318988,334.353026316,850.29323738,839.792757739,888.707509038,949.309310977,241.452515451,18.4055229072,239.611105604,255.653277898,574.695256397,330.957869372,255.476469867,940.917193954,777.877842959,866.629906366,3.14374021847,129.747651187,182.544244118,646.857956839,153.03895219,658.143600238,557.143558515,245.892842544,311.748297177,634.923928908,999
233.998476236,51.0324625153,544.302735157,369.631712939,249.423083701,354.584725193,760.185150208,359.978207412,202.46166847,861.73728148,555.985403422,930.162089027,190.061964573,650.465122548,721.824227336,971.603468145,83.4289968931,544.813226158,425.436635362,324.036045485,165.03536845,527.825231714,849.171542363,713.171566348,728.077865101,322.207847453,377.251433081,569.391048971,776.030391257,540.524912216,885.675502007,533.091391188,855.463941823,648.593931441,41.7338650692,37.0277536291,771.211173157,205.623594509,128.967453162,899.229925853,817.374890328,449.610751869,792.118424752,358.676629759,254.934844331,239.669354524,870.502531172,354.678601705,281.258836953,320.425481014,342.445398342,835.679649549,842.749408047,887.322187073,969.160544416,245.364702938,32.9827225975,240.657709845,254.954062613,567.409698333,346.17173201,265.25739126,209.075618253,791.347279363,851.808800067,403.730130536,974.017185409,173.100273935,641.544071831,162.791964888,651.602433739,542.194865185,244.086968475,298.653799265,657.013690248,999
236.238914069,57.5610823598,558.270361526,372.224454873,250.260171407,353.978087464,758.679681717,346.122389154,425.691979841,873.838170202,541.749728433,937.595145928,51.3794885705,664.99953223,700.682786064,982.792128891,66.8458432588,546.73600171,419.577441728,339.710257686,104.956979873,537.252493174,842.771304778,782.217798025,740.14553626,329.83207151,374.093317768,564.583161765,776.244196158,27.6126671222,329.02741408,529.256291446,869.929318053,650.91090636,38.7307715439,38.1773335441,768.650415847,511.91884987,134.016986777,549.368193352,819.53523959,445.545981712,786.813833197,361.088262517,257.020051074,255.020694709,862.499164078,338.65891442,779.682015523,329.100982195,356.594767449,838.025389357,838.707348285,875.688850499,963.052287975,241.308548571,21.2628913326,231.460461363,248.02599887,558.003692953,340.655505733,263.220702398,706.782343253,801.781732309,861.023258502,851.048648422,139.778804771,178.660825789,632.639861486,150.376097357,660.264243348,561.022386302,259.180171735,104.616713775,664.162799068,999
238.331314091,36.0894535114,550.64578025,356.778897409,237.046548134,365.918189973,770.971590847,332.622879566,553.986950001,860.140793723,541.742537234,940.614202482,548.943621564,666.281879809,737.056871606,941.9507362,91.1591604451,530.176506604,438.547623589,346.698807093,746.257582811,546.803319668,837.847689813,194.913552284,735.236046136,357.278075778,343.563325749,559.869756568,768.165518746,502.116488174,547.231841398,541.228571198,849.192231835,635.642828294,40.6213195451,54.3952400213,756.621486745,340.778916989,136.243354736,419.544901922,834.731162767,464.904826049,784.751415418,351.105862958,241.81062229,245.707562063,869.877826746,360.165657746,626.558500383,348.066988481,362.602819528,849.190908033,861.91629684,888.619655449,967.003407305,232.902971691,33.3787346498,270.578651665,244.652750392,554.776994739,309.810280027,224.046425096,659.882993718,773.941474573,869.045781831,734.116151782,247.62985329,192.233305833,646.154913515,144.44423474,657.305699651,562.843410907,253.761294725,915.658906848,646.676923984,999
243.795081125,50.9853849191,569.80973087,358.829272446,237.981570333,368.146892439,765.116575253,354.961265121,893.00727661,830.356556056,536.831430296,950.23175482,939.31682724,650.253912137,744.952149439,951.707930489,54.7269587579,551.926451627,442.271371364,355.296040034,310.577500614,569.418419249,833.871293312,309.597809113,750.065836594,354.222671014,347.819095665,552.119231485,768.166266998,688.312779217,930.121384986,544.144154743,852.188116783,650.735822044,57.7642679162,35.6252033006,747.889163441,785.116273571,150.687931233,870.014956376,852.287672302,434.960929708,754.574231443,336.171323824,250.987944147,267.540511723,864.483616292,346.81032038,675.778791546,353.063786012,354.659811492,837.182564955,854.661981846,847.334962539,944.827223258,232.183756534,33.4553379778,239.152613186,261.836922053,531.871834558,344.233687867,266.874599063,505.88218559,739.024704544,850.569752727,848.941316585,473.279709764,158.229210013,646.131691949,158.268848667,645.931312229,539.53034467,247.859780668,382.897967258,634.152354405,999
231.851974218,54.6988654159,563.813536333,361.557377245,233.331872279,357.588413222,759.252475159,342.31641377,799.530608082,833.314432719,556.367206735,946.598393429,684.685165579,659.023667537,737.79256912,973.594335523,40.3122239763,554.388186396,432.152960657,353.228883,97.6933651167,578.602944764,847.33035656,691.257931054,724.227781609,344.77242443,352.863513742,540.018797149,760.456450395,670.843461039,382.005218994,540.17305573,837.288623155,636.949986662,53.7929825171,59.3016545846,758.973816549,950.44135763,140.000140538,20.9230830486,845.607693362,428.648812736,761.13442754,367.56174189,258.555911814,258.72559501,860.443149014,356.841966234,843.835451665,350.666674129,357.584742901,838.100998214,865.602458961,863.99064299,968.111450743,252.245905778,23.6824785354,228.311263477,251.460765655,555.562812717,331.234771393,257.065092031,420.494523078,752.933652532,850.054687487,149.267644099,249.563484503,163.361963785,632.114682583,169.481475302,643.917405321,534.516834168,254.382723355,467.983103066,644.466107106,999
239.764366454,44.3544720804,551.358714735,345.909350259,238.348203318,355.710197907,759.37873582,343.517324621,210.346037163,818.561471039,547.769349403,918.102624184,202.513538098,632.391032027,732.678928544,970.147170052,33.057460491,545.006390738,450.470408537,332.160129483,670.053709028,580.983176862,844.60588034,1.2856136892,715.480897984,361.784176823,343.086657164,536.638709962,772.92942603,308.021399093,410.941831724,545.12566522,860.138869557,636.572496774,74.5379607027,34.9652598118,753.406624216,285.436189584,167.195637988,455.537618322,844.577361189,435.829922272,749.56484749,360.880677097,243.25679687,278.943915213,859.345834811,355.479883595,868.192664253,333.718242339,356.203145825,824.244265392,843.431682664,849.337554636,950.268466195,248.774336949,24.5727989677,227.111923474,254.832407681,549.257256007,356.698123827,271.146320204,253.887276512,763.263860316,864.115995574,957.403966742,24.6394939696,141.262156187,635.253532628,161.842088649,648.997317528,539.048495839,257.31933415,918.64231677,641.329837283,999
