@relation db_C10D50
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute class {999}
@data
246.859432926,738.904679068,548.916964364,916.298162698,199.993913213,135.652708908,567.239107669,645.489504587,363.285781792,751.919702197,340.310628632,747.32275492,855.635029083,135.92376847,848.167380337,662.967932959,559.176181179,828.108786559,546.436433007,861.888543595,45.4341984765,955.496012421,644.209037711,146.145257945,744.48990177,849.500516359,140.96150165,561.341642358,532.04065176,718.609556285,761.826112294,566.409499471,473.776738617,312.513770823,757.740179897,750.077270836,960.160530871,347.471840984,741.711569629,764.036815519,551.771929914,749.000800749,548.82565202,265.872847368,970.392355032,136.304603795,47.4804966038,861.17898341,574.878885273,372.038173187,999
241.889486425,724.827577487,747.695115031,342.308300848,8.68194622952,140.619017739,564.256855663,638.988540364,367.327239585,743.702720628,348.234568443,740.107968431,832.501116846,149.209177173,839.710475434,617.99035984,558.47176272,826.967657649,562.917932049,880.141431614,23.3953937315,963.967996056,643.547379046,168.591762223,745.386419085,857.588172105,139.24709022,563.751129002,555.900568699,509.202190527,750.788165814,554.602613736,202.504439362,856.851837653,749.351816246,750.201827216,940.103030935,349.50380093,752.167989351,500.462080034,527.73407469,227.969834374,536.877956654,267.388307231,961.451370899,214.923198724,50.5103524499,862.1864066,585.372344649,372.595994547,999
260.168795925,722.457822987,699.967026227,902.588561653,477.40729097,164.117741325,566.380073474,612.996516332,362.865475417,743.88295696,344.201392776,739.040294465,871.880705412,128.750094245,837.652632425,470.149127056,540.268474622,854.076714491,547.043074413,851.400337073,39.2461299399,950.442337989,637.640810466,171.862240122,757.676483939,837.880394707,156.999383794,544.178294179,561.544233725,215.981224045,760.528617326,544.515487109,135.475069664,478.160353381,771.634463154,739.506330383,941.417916774,344.472290786,765.926246276,785.189272132,553.40079521,495.946361528,540.369613808,267.000910486,964.681525486,926.723954618,51.4791257184,848.161085503,547.131260472,374.105895267,999
248.136707123,722.277436838,288.342642805,527.223214785,327.41191473,136.218132048,562.505410055,619.089970117,356.758107561,746.238856004,347.701254873,749.061690762,877.035867332,132.911755833,830.722592796,500.770593719,561.827127036,844.963624148,564.344852356,837.916708658,18.0075403192,965.065229961,635.980533656,146.45375137,771.220553284,841.178430527,146.96052562,537.57898908,548.793701564,394.954931711,765.135253014,553.283914756,390.85357293,710.900608882,748.758475223,731.94922956,958.039089285,353.007636095,755.777655875,5.01319064094,540.374147029,588.569592649,551.107128766,254.905941913,960.906523471,597.971323452,47.8406057439,855.998586327,569.458275658,350.730559785,999
239.68968123,713.377918167,436.034556105,523.888860923,567.666085998,151.014952394,567.266171128,621.528424292,364.911658023,744.658308838,358.66870945,758.262824426,870.30433943,151.428260865,849.555209341,875.767593906,542.348910631,846.823945329,562.994602308,851.493091255,23.4982361471,949.134350769,640.543353771,155.499684953,778.476654501,843.497564544,163.213837301,553.735082207,554.583007503,599.992278289,766.59983405,553.219124741,992.427633744,775.668763153,758.214872534,734.074941401,934.282774935,363.975859977,769.274181686,328.50404213,538.14941066,460.587784123,547.033525767,253.799088129,956.913876031,501.403500583,50.4254841107,848.72725149,564.517327548,357.773654482,999
250.222673128,746.735835998,564.393340477,14.7050147778,622.160285812,155.277171773,564.116765942,638.395295577,357.790964487,753.941764518,344.273161344,736.001818257,853.171797911,155.67674773,850.29898337,572.936899208,555.030012248,836.133902169,546.995784907,850.55835633,42.4838374271,948.051649528,642.943420784,160.851194967,756.871020216,856.362739685,164.43299882,559.332893767,559.1894518,401.718350901,764.132972409,564.542149814,931.232231579,615.963316287,780.87944912,727.231048912,956.997545289,342.034378011,764.256788762,558.438694924,515.429603607,50.3226261957,535.216421997,226.338579966,949.853412059,145.047087406,38.4935619058,834.455056533,556.921112468,363.416808274,999
241.607091473,738.30067762,598.062251931,9.73555242126,523.435931452,139.320752114,559.168267385,638.5049805,354.757875133,746.066658345,341.047020448,748.408449887,855.578658603,161.987432695,853.163730618,216.026368572,534.857105195,820.361985996,559.991098618,866.602826696,32.6455583155,949.373608344,650.749458767,147.764607566,770.667907091,845.27152046,162.152713515,575.255573266,551.984637038,379.59757034,763.790376376,555.174791233,581.691566673,63.4383240386,781.69644386,731.442790865,946.471122139,342.889978047,764.024140549,706.172633688,532.774149494,978.579852115,552.953700943,231.295735398,950.463969419,640.335259822,46.6070762886,842.766774059,582.891719666,364.396858574,999
246.427849085,716.091446269,652.185502177,8.85414837602,172.35634782,158.745761795,555.799933549,634.532242843,367.899036569,722.479135311,364.795585414,739.742551362,837.9851311,149.165048177,859.947933382,583.521938165,539.586592637,852.749722573,560.423648562,882.245734926,50.2754754517,951.966880328,634.576543337,137.246869882,780.719672898,845.405329337,147.860512605,522.220607525,542.930203525,821.739074764,746.561056555,547.840693989,423.941519404,78.2491323131,729.354438324,771.818788404,969.057366543,324.623559819,752.316857332,254.717681811,556.483460636,994.92399896,542.964809342,251.807676795,974.941046903,382.805434343,29.4962528942,865.436026493,562.461846333,337.046467806,999
251.036642141,717.758048331,345.058187401,331.141124016,604.721477139,156.908251925,563.645579588,644.224867826,382.407102637,747.764889155,342.215125541,739.441266283,852.560410646,153.905347511,851.682695564,592.573772246,554.365738485,851.674342995,545.005459389,878.978379591,58.2290428074,945.471692562,632.577327043,122.450570905,780.230338634,840.587167174,128.047109794,519.637219771,543.659374211,427.430197394,764.117064789,539.363973165,200.3817145,274.964153108,750.783345414,758.416367291,966.443719959,333.385810186,735.709487539,794.337562212,555.767635158,768.069513433,563.511442829,257.338477026,960.864958886,66.0720774022,33.440350592,875.031424159,558.354705186,349.131425258,999
256.849717653,718.234660488,938.892875063,328.44325996,232.152111462,148.163491299,564.498651677,629.603330542,374.572220062,727.977756416,366.17087806,753.244130338,833.164699597,144.026913101,851.009069193,508.953181592,558.509930369,850.156274581,539.185810719,872.949285517,40.9620593825,967.586751252,652.236543593,130.183202257,762.166757208,842.713527477,130.645571657,537.048203655,545.114921595,584.893719456,756.405316262,534.290034271,414.165296403,391.550674954,748.166166787,760.66933872,976.415289762,314.722487752,750.763999329,600.795569814,558.563143998,313.812201078,567.852443049,261.166241632,965.765445738,885.905490988,49.627171946,875.913039413,557.630805516,338.964308444,999
263.14076604,728.385932506,683.299211491,998.670428389,591.989540452,143.645875346,563.124579317,648.685919538,365.873680457,725.147463326,352.46335328,760.066124897,842.028679807,144.136865613,866.26611135,301.884596064,550.472727773,838.418222916,541.020269993,862.897048849,40.3183891466,948.543919184,642.05764208,127.474451714,771.289834451,848.936063132,129.013213725,528.176938489,526.882834386,114.598242802,745.886229229,553.141595437,493.237542263,949.487528589,744.871696521,757.624420236,963.516367928,332.238992624,740.630749921,910.758078182,566.30462741,356.729891113,569.034685004,266.042088349,966.703099564,745.356743897,49.9699153246,854.598522432,563.489363183,326.355073829,999
239.704261355,735.611173873,288.749128138,438.597202493,669.517505014,160.724670405,541.507929027,623.066578893,377.034845026,730.921911761,365.357036937,747.827992157,848.287465397,141.636745783,858.849532465,527.013860248,542.232641043,861.438406384,546.853818056,878.736077811,50.4432686187,947.886055266,649.224335493,130.075427878,778.870943069,831.670140036,125.842396738,541.373952309,531.349319653,186.825018548,762.546042409,539.628502353,424.594801193,98.1418220816,745.188929389,771.120461059,983.094990533,319.580261699,729.618497525,443.589309373,546.178376135,321.919511847,553.172145007,266.702978916,965.203154098,481.207271819,38.9925358849,862.142079097,553.577528709,326.134364913,999
271.740466126,728.111598381,776.225609765,561.040903846,103.4234883,143.885600806,560.289021545,630.420586155,374.180863091,754.837291503,349.645790788,735.247767703,843.655516157,131.145091463,876.214928212,762.199333585,562.498586061,844.304367085,532.604547319,866.056267191,62.8611387748,965.595896894,648.389851362,155.735713058,775.754716558,838.708951602,145.857937933,519.015337741,566.861531537,802.191598555,762.533383378,550.816774241,814.014158868,299.540807335,759.949113252,760.88062417,957.320198441,350.036459077,757.510521068,256.396692491,547.466037633,690.223803539,572.381974035,244.466475301,955.88232937,329.315931741,58.7150644371,863.521957711,574.598466354,358.759488379,999
260.777135447,736.039447194,243.251402534,162.164397683,790.976194645,147.007413696,541.138679575,633.481184928,384.589021854,753.357027363,347.802641707,729.703685262,830.210287343,148.949167941,858.16144812,333.926899587,549.74082457,839.948640208,529.411663648,868.219418705,36.2051941895,949.678386538,632.333455682,140.216873182,774.381317623,841.207278535,135.459717553,540.804591816,547.888657266,488.329388411,749.51587929,543.282346959,610.312678604,67.7034885638,740.811962788,772.464876126,966.008166889,347.728993276,754.469999245,38.3070319228,532.224380018,874.413936156,549.640713675,245.966822437,967.187534031,862.319483309,57.653900319,854.636171739,578.504032524,348.407840671,999
258.993995141,727.126371358,69.647166639,716.417311362,887.037152314,163.369900463,541.503410884,634.055044237,367.773191032,755.520591556,347.925825387,751.90456332,850.610669491,153.913171364,861.245858333,214.259159655,556.674080047,824.710733928,545.205901356,855.890364846,54.7763578079,962.647481154,635.19159253,138.58049292,787.776884417,845.03804898,132.181857783,538.917492274,561.00132913,124.158878137,764.835005973,548.850243991,125.317488226,524.945630812,733.353124709,776.493450768,973.653437349,347.793698606,754.85351943,802.326877537,541.855453369,672.609813808,556.52418151,260.449097409,964.103514411,654.790158022,66.6728308884,841.48462145,558.708350697,350.329180078,999
262.713558867,733.722044812,871.248186806,726.24863662,386.732540749,162.817311256,551.223207747,639.057671872,370.108323198,735.443160712,360.260027482,749.325753157,828.503179154,155.501789999,861.24189411,190.460291426,557.479663677,844.429514325,535.754841313,879.880505017,49.1728018263,946.891071564,653.782524195,160.005021709,780.239040031,837.651998675,134.888805157,526.059983265,549.083015182,882.662248195,764.582495722,536.848144605,419.220527154,804.223412458,750.7075467,767.121060311,965.480617256,349.299713131,752.083005068,141.850082689,535.412987014,766.437658115,563.709536428,264.247066008,972.218518782,737.890595882,49.1611470268,849.727358747,557.305718389,349.888711701,999
231.86788575,735.879057083,151.016612034,19.108207846,198.268218206,168.960046065,557.292138147,634.562271138,381.940228874,745.012201155,332.654618847,751.000051099,849.01416252,137.65046713,841.85778512,599.433758318,551.366198572,840.940452968,537.101009721,884.753761431,64.7758659692,988.859420089,624.919467942,152.379872546,757.872792746,839.482997758,128.973899323,511.597836261,559.3494298,715.397491558,755.695442211,561.374485008,648.720671409,823.665938213,774.916188211,767.911108347,958.224791823,327.053598257,761.255638616,215.131554635,529.66105566,660.196913092,559.507296683,254.62492193,971.444417434,737.564983921,45.3472246979,847.362118386,554.179582409,357.107662374,999
247.280031047,742.239226647,720.664345176,144.918470879,198.488852322,172.931271649,574.545359012,641.773995533,386.204809812,752.183305426,341.225904999,741.114021311,838.576678186,148.981724377,830.046394342,58.1620886654,557.898617072,856.002991927,555.599526755,865.417217071,51.9711535111,975.752009309,633.116684244,158.153951243,756.842982465,828.478348549,139.038002768,520.568347421,561.856240703,996.665725853,748.456217457,560.110269471,504.6866386,593.638760069,785.143544632,752.477919563,944.535458324,328.713505691,765.206020857,380.680501003,532.527995833,91.5679344298,576.045561488,254.138312834,975.068945238,673.450626015,38.5294094953,852.868869797,544.317308319,355.835553028,999
255.044799896,727.039575,366.403813038,677.181282281,607.730899444,164.988396048,576.163001863,629.599139862,369.413880697,732.50783262,326.861751852,738.608212395,849.793513979,134.738447995,845.594035083,836.360152786,558.016534046,852.492853846,561.333078774,865.220727724,67.9132902498,983.550403707,631.986578621,154.247703633,739.84383828,822.342862529,118.874701723,511.766821075,551.85118253,809.822956799,741.922215199,559.728951496,373.472110822,433.201473353,770.055958028,756.841921592,955.90362028,339.540756907,767.855987522,463.159446551,519.486250126,23.5402282448,553.269867092,244.959482274,967.180995277,909.464556763,24.3903643204,850.086887891,559.93174932,366.862179675,999
236.695753823,734.917595353,420.115880292,439.028415465,432.218412403,126.886994161,554.376850314,624.607397883,379.875543739,739.369660622,352.640538262,735.931706766,877.994862967,135.011974583,837.955758998,861.928819763,538.241337736,838.949010355,555.62538548,850.997871648,54.2363027217,968.40347262,623.597498101,148.658385811,771.858835145,855.337166663,121.303834363,550.387808307,550.651275322,665.463041753,771.229794002,553.059196478,894.99753683,118.13287271,776.239082024,745.486676192,957.918331499,376.016030138,756.11857653,703.219275837,537.762184246,73.3191923205,563.785769096,243.268398933,964.722749994,793.046644124,44.6301207036,857.251023597,583.652059428,353.677926386,999
252.098284087,730.027736105,188.309496865,882.596823869,218.181828863,138.926984684,546.873138699,623.969481343,356.518583678,746.707882159,334.94608727,725.669053896,868.364294714,136.956997736,840.118634193,917.273192957,542.524699875,828.449866691,565.534027788,865.385404747,52.8401335848,971.361646546,625.618093817,142.440507836,749.717392072,868.658962649,118.308526219,560.810512379,543.862108649,144.197005272,759.716187972,564.962870905,829.223089129,676.718242803,778.306803983,758.211096766,967.982799069,375.576614325,759.704282964,358.726427348,524.322582069,353.370694913,548.020133921,264.121619032,961.517321697,586.132531175,55.6396543822,859.432785371,587.768499821,364.987947183,999
263.315973567,752.142180205,283.795647547,594.881787792,889.47168316,132.840006172,567.38303182,628.35621024,369.124123148,755.279997261,353.352709501,731.406206499,869.59910721,148.778367219,840.812853235,376.527920488,557.708456193,839.695861056,563.491179943,850.709305727,35.4603183117,960.276612103,628.091010522,157.712695757,761.745917711,875.80320034,120.277774423,565.664824025,548.988975307,858.703412518,769.273616542,555.456744399,417.7993721,353.121628581,780.759090185,744.204149332,968.047359643,351.929143948,756.908699229,390.618464886,521.492169035,395.146446329,540.930387854,245.746361084,969.062448483,82.6311456131,63.287810898,844.031148888,586.188563021,359.363400889,999
240.172548932,725.635526724,750.492183363,911.30945361,201.267360184,141.915634036,562.088839677,642.912796886,370.511344437,736.491246228,361.691657525,741.174895225,866.529319349,133.757297598,841.654434268,835.129276904,532.758894037,835.810404129,575.88236058,865.911435122,35.4582979216,980.68539263,624.116618543,163.043131039,743.163711742,853.079433969,130.894341519,562.009298672,554.091778499,3.60169560745,773.323870584,572.271697991,36.8733837833,875.170228422,760.173889484,744.481863045,965.292982057,373.300754619,758.10083281,693.635172279,541.575950232,196.160812034,560.51397796,255.286308415,950.113554755,587.437265726,61.0274605579,858.793620174,570.878791497,351.453020085,999
253.189248203,753.87364234,345.862880423,615.647093591,896.800909962,148.857885563,541.50607604,625.307499247,350.383769653,760.880296421,368.61152107,745.414981433,836.695262829,131.639705897,837.170652215,795.745508949,532.81005961,823.300726991,555.683897098,866.483063209,30.6643197399,967.522062177,653.65117908,162.654858987,770.861761935,839.03865545,148.210712684,551.936752173,544.740172888,269.778994703,772.649434303,548.703552792,88.1935864672,187.067049848,763.769970846,733.643165266,958.329376137,349.529133296,747.918068788,16.2049558048,534.783606977,581.973440492,535.473343968,254.326471501,986.387317649,130.460142759,41.1099167762,845.742522272,588.428202636,384.520473015,999
244.17302892,755.342755914,551.888021518,67.8577158908,530.677130827,162.36237408,555.824186984,624.010760718,351.122299409,747.451484369,358.630062063,745.478603344,817.296241864,122.29762921,840.656079317,342.599451421,531.228907067,826.102721714,560.1978381,864.258202443,13.1015209661,949.38444876,645.667010743,180.812315012,768.839149719,850.884202922,145.272369472,569.132203963,557.19968497,304.613756875,757.110292095,550.252033985,125.885662975,930.775670679,769.86292287,729.30138456,960.583781672,350.865312111,760.976089961,954.80881857,533.749795252,170.082016553,541.863383082,231.196343406,973.839345879,935.78268596,51.67852522,861.504243165,593.609816037,371.584281033,999
248.584189428,749.144441641,955.416994805,644.759041321,24.4942410939,150.645154864,542.019100161,626.028580668,357.393131711,750.186043454,367.232367013,739.104571643,829.968771403,133.724742324,841.227362045,276.048297212,534.532571329,827.957586854,560.002764407,872.303376059,26.7095553757,971.217407004,640.150721313,154.952848093,759.946518769,842.693525884,138.226655737,551.875604877,549.681179227,922.562198311,762.310556095,561.443747814,376.014438682,332.794467131,764.392660672,740.986367803,946.417083055,348.203426208,769.933682669,784.094240269,543.075232383,894.197215285,521.881712387,232.618702024,977.857725582,310.247813379,33.6202857272,841.290242125,590.744853024,373.3048069,999
247.101487052,761.011888712,147.064246485,446.52607501,98.9518704323,140.972456589,557.030691103,619.104639231,345.286110043,765.563886117,363.763414329,750.469176414,833.129055694,153.596271453,851.691496229,18.936550251,531.704631909,838.411088312,546.669397597,871.712926805,27.1528995262,975.559310543,654.855965165,154.810635259,762.651145845,846.926171713,153.941121046,540.235405854,549.907334401,786.522035386,751.538644171,544.427517202,39.9007726053,212.195110084,773.982377845,734.328154331,964.431096367,335.791830981,764.534952767,608.865699889,527.449757992,745.017216085,513.946600643,244.925135787,971.694065892,867.427501257,27.9100029199,834.637921729,597.552769544,366.119543644,999
231.284494206,735.735144467,29.8404695945,301.214000061,479.326924985,157.734136494,534.539431023,624.472066906,368.618508141,769.937839799,354.316306355,743.748764383,833.124381813,137.337402573,843.127921451,239.051881345,519.294430884,828.517362473,546.014644441,875.66477856,18.2133283835,975.627947734,654.413711546,163.817445926,754.457931285,836.814980381,147.78114102,544.367356715,550.67531195,43.2592553836,772.873291189,542.083957907,620.915812307,933.376589989,778.49873507,753.541975735,936.822063161,342.815574862,767.656734299,795.818162081,547.419251904,364.333835999,517.847748018,246.333395687,990.516297226,287.403974639,53.321272234,843.543219561,596.645976884,386.738982911,999
255.188926112,713.354086117,335.437106677,12.7054724866,661.904918803,158.116967261,539.812134251,638.214962449,346.528559979,767.324176889,362.278694868,748.626751994,885.800523707,151.27445938,840.517635504,151.021419548,546.819045832,846.047817181,563.508016684,825.745610077,36.0125907133,973.672704657,621.584574804,161.740702669,756.566419842,822.705960253,120.425733421,548.422341855,567.060932169,119.522002778,774.340704334,535.593594245,834.607621942,311.464343895,753.113560078,746.099644568,958.584537101,355.572898361,760.258124567,358.579842188,523.824588713,380.262022882,581.745354968,266.632779836,926.016165006,15.0531989277,59.9526102424,833.523555297,568.070648138,343.843165014,999
268.590042848,719.975651453,153.031918987,214.902653277,529.593947188,172.606738135,533.285352919,645.170370587,350.417181268,760.819247667,354.936963185,740.816315299,888.767421025,152.592976093,844.619435451,418.674276212,547.45513792,855.704295972,560.982488035,825.570370053,37.4866401284,965.44091567,631.411811766,174.453656774,763.948140272,845.206285893,140.527372253,560.645020629,577.072325082,391.745637541,782.999991511,550.624255021,270.766421577,883.236211588,737.023865786,751.593579729,948.06225574,357.430113806,779.664170425,407.073583775,543.124303952,826.221014083,576.495417685,274.109944054,935.127385236,881.909362401,67.9858825069,839.620848597,581.179300271,326.967000686,999
264.432723065,711.55656187,264.306125185,589.778303991,565.695145955,162.908233189,541.601190789,632.654687487,356.828019492,770.17286616,373.869458345,734.674741429,893.255463026,153.489538685,838.330302439,365.959032294,544.399645519,844.641753715,561.509793987,828.871031641,58.0766160827,957.048375542,607.518841565,174.15228442,776.066028443,839.693609739,124.015015052,550.392842213,562.171206686,776.030385188,766.886834089,557.022605026,536.042380722,890.080191341,756.342659322,740.092554229,949.382784719,362.034570192,762.275233908,489.316930619,537.632887892,228.924356791,559.824358361,260.936159373,941.040413886,449.762031998,54.4500721782,816.634050136,575.335626821,354.375255805,999
274.69072754,725.470736374,998.999976781,7.99904969049,856.220934454,170.915177508,557.699536015,627.308091002,357.266264211,764.415338374,367.993564484,736.568576463,895.246748532,164.553581698,836.795769908,495.124939833,561.230374238,861.959739915,561.314926345,827.975575305,58.9099632609,972.64918855,628.147565829,178.179583674,766.079311626,834.392086689,123.638837999,542.882978783,562.493649127,615.320063914,753.531189976,542.580026154,930.519913944,31.1494113079,748.441036058,735.196520182,939.995207136,381.467834939,757.601482759,279.371225535,523.069409168,378.189713936,570.93407998,275.96048921,939.28813224,612.567507888,64.2248628493,835.095336807,571.776828875,338.52003444,999
250.730364021,728.428160442,811.211075709,594.533975686,427.809874066,176.310506726,563.404019564,637.497792943,340.408019646,768.076336895,367.254002882,756.260282465,877.57250155,167.800549054,830.607824989,989.660976379,543.500805227,865.770708137,558.117844367,837.407523459,57.739059154,973.273746662,620.775170746,183.794468055,757.379200962,815.873732095,147.115098833,551.587377843,565.691601397,796.657201016,763.065776502,560.580540844,467.801301887,436.916505646,744.663208606,737.265056275,949.590605699,364.817559063,767.224834146,188.138450317,540.257115129,907.370112927,580.420218842,274.901054671,946.493950413,468.031604742,64.6787086751,824.966318598,586.564124232,353.583798306,999
273.987996668,717.4189582,425.493533019,473.145596829,802.270848489,178.677337648,562.472889242,653.153588237,361.721171132,762.472189861,372.536780596,739.780135043,881.717196514,155.609079454,847.165581036,681.863141579,552.610358666,848.826908989,555.981480354,835.917580555,58.604991731,964.814006129,619.226937915,192.331155918,758.567898643,826.180971092,118.293079933,549.109179645,567.250287882,774.173681733,759.687947777,561.157563961,260.990503264,789.503858306,742.29542896,732.312362818,948.991771227,360.741142058,768.342635737,360.508443812,519.238046253,582.967346781,583.404692517,258.5914768,931.798369435,82.6486483813,60.1644870634,821.619882397,577.812684144,342.999688731,999
268.428125474,736.54175775,909.564027631,914.067392244,807.283975744,139.273339829,530.800332413,634.986970871,371.940203175,772.239081632,346.98566606,752.4683795,876.573561476,157.776733846,834.967678568,83.5851679101,579.330184495,850.489214529,546.424909561,816.923285675,56.3223979148,975.508338588,620.609313069,149.016266596,758.230467495,822.489869927,140.925328217,575.984142279,549.97340076,364.088990278,770.925393361,554.39855563,148.919474185,195.909139378,783.904603532,744.393898526,973.449781685,357.454808464,752.157775605,379.379377525,540.091908223,680.5019884,566.046185381,280.87647964,952.968159191,624.379218569,56.9574619664,859.091964365,574.789393471,329.585665424,999
255.91591906,737.952691473,982.762570568,915.423342288,973.966016307,141.936876335,547.831824204,652.370792953,367.85425674,773.859361486,355.684198647,738.717079639,888.330140003,139.450561546,842.769598523,527.363547345,566.393309416,850.29515695,555.842039307,821.725461961,59.6848938308,970.135537969,620.802702464,156.148755394,751.790497934,833.87480741,142.558715517,566.451392513,557.539341214,315.57837617,757.782540137,549.145545984,336.796177825,300.53125218,763.879884367,739.625878395,966.516408016,350.465469436,756.115451829,626.060644702,535.751919698,735.504085719,569.853650468,277.991491495,954.590750845,661.634503942,70.8168776352,858.924801442,581.280777172,344.323778928,999
260.079683932,739.721909751,775.972990984,550.721794609,742.808554021,139.26768168,537.595572882,645.779455317,365.349432836,774.288786998,358.365346227,747.262327481,886.006437312,151.853144212,834.534205458,480.201682835,565.544877081,837.766673457,540.186229779,833.919016392,53.2732641918,970.806590181,622.066661395,162.754539857,740.389052878,850.41466391,153.896468125,559.083254429,568.289257032,917.083018365,754.723704012,539.831571186,330.502288141,407.051552472,775.965513476,751.41025597,951.10239025,344.120174018,772.312804445,943.498643224,531.793134276,678.024043036,589.671198525,260.095817462,953.818072774,494.856504136,62.3111687348,854.074358402,564.897666049,325.652703768,999
267.958996641,721.359035335,773.659657213,97.2616954614,775.560486739,161.611236361,550.757552618,645.833385426,351.545283796,763.588090718,343.114769079,737.401570628,869.203987867,158.694925134,821.927025864,824.740716863,561.656396161,850.908176997,541.221022618,823.216630879,60.0167193003,986.537806934,613.766174934,170.064231884,749.378915807,848.455599621,133.149832564,548.361613408,550.880600794,584.943062522,770.919407584,545.728478687,154.143884541,751.625542174,778.350121966,757.912472573,969.789904169,355.094111206,761.486459344,298.461060504,527.474357755,68.2267187125,565.589739875,264.306462252,952.34736432,688.94415881,77.8876618887,843.212845959,581.93344848,332.994129076,999
254.615760141,747.980317044,837.79184283,584.934973775,702.785958791,156.891576822,525.001600934,639.805654683,360.322842864,765.333356753,345.99861536,755.471013357,867.849030895,157.309564115,833.828217332,183.746567103,551.708115296,866.277180753,560.423437612,841.083026957,37.2723531925,987.550546082,606.836582645,155.150603091,735.806569389,826.360356242,137.614088911,569.207843216,571.847481699,753.504007101,775.225857274,541.085493421,686.079348211,548.060377252,778.753960491,749.171124511,969.214768922,349.605287769,782.898231113,31.6017403427,539.766855975,363.322977045,565.259829442,272.339915406,942.690970026,410.358102073,65.8870958735,855.974920518,567.764644583,325.93128376,999
250.070290976,735.437972564,856.208149539,138.37942401,548.532102032,155.751302298,539.750860966,660.851786691,377.323697174,755.645340529,376.10010978,743.992077194,863.411665203,177.891214906,835.307719708,685.751511342,548.839861871,842.046924273,566.332977959,830.290303616,33.5239217847,948.58613034,657.931372427,189.358463023,774.629864455,837.158826636,143.975791523,544.379978321,562.905795887,543.137410586,770.416238669,539.069539808,835.219547,609.541919671,770.970816451,761.678046638,971.322740084,374.549007727,760.797454922,686.168675471,551.499288605,551.797270173,576.222723529,253.014109086,973.626438909,198.1232745,53.5961469259,839.138071769,566.433780734,355.722879411,999
248.769138694,743.747420021,821.455750923,735.736634983,160.431079653,145.998795053,537.940251276,656.701386322,371.275478138,746.130887012,370.579544378,752.109935277,855.793260412,166.897351496,830.15639832,946.408828731,555.486742653,828.134242703,589.038519329,837.110953379,49.998239812,970.23500171,652.911511125,176.769572904,775.637946284,857.120355791,132.91007719,540.294910443,561.987648466,512.490714142,774.70833661,535.396759048,126.525130304,424.525943743,762.694712005,764.48033481,986.997869639,354.140951657,759.086948305,822.385201824,543.992236225,531.563573243,584.044547277,245.657231537,967.893907894,594.558850782,41.8014052753,838.976268283,577.367450553,351.162827965,999
243.46315665,736.737457892,348.92185453,305.853875507,616.728384311,149.196867849,550.79688207,644.692441958,379.718890701,751.956651059,362.648971097,727.902913593,846.429136805,157.803034795,838.325524093,186.688556371,540.100534284,831.31499611,586.158369474,850.220676256,51.1005219216,958.624095819,649.442744985,181.938341204,772.403469168,849.85781815,131.706155391,564.524199568,561.175127479,776.444586618,771.312319093,554.284192604,495.11015208,789.649949307,762.497464247,779.137636895,973.764964353,374.602092178,755.303022897,369.748544855,548.002373432,742.129449806,583.184416322,242.236442368,978.076161123,482.689999545,53.339543174,834.679602289,579.703676145,353.705610053,999
240.930834078,740.830104913,61.6042694182,838.576925514,60.1515422627,168.920980401,553.804583299,654.240984368,377.404079959,767.883946144,376.915798604,747.411723253,851.307890451,163.961794187,850.300535248,173.212276391,553.746859533,828.922012079,590.536075632,835.226612046,34.1552929418,966.183021881,641.625057303,180.752114988,750.675213136,845.991724581,139.133760176,549.488412657,539.285400963,921.507973315,783.17702648,535.720875356,610.198293446,374.961826834,773.876444973,757.298609539,980.201153215,372.356335456,751.529737147,550.960541486,554.868434536,911.169013051,592.122801938,264.639702471,977.93608759,414.830683814,46.5793979101,820.128209994,569.577376396,356.798943156,999
249.80295425,723.568678315,61.401687809,737.66870736,950.229200435,154.411863842,544.07047296,651.318748212,375.074750904,757.19334433,382.172362247,734.891342578,851.761249304,160.845427924,849.403095554,630.451476131,544.66937591,836.112963044,590.664928453,836.951553982,40.4962256137,967.014443057,637.737029057,180.390647897,753.317227532,839.925709496,146.124713157,540.4109594,558.894487116,257.458487069,769.648099948,538.845289242,307.20166384,633.081436386,789.674895776,757.857386534,981.342000616,359.339435458,772.864741475,664.035552605,547.985624583,692.815579403,598.82541919,271.334760617,969.277188177,816.350002648,42.4597935723,833.870750579,577.813403923,343.278011473,999
