@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {999}
@data
632.841738103,562.864946189,447.745747807,345.376733135,824.109000817,740.763715552,366.437492691,242.48098128,753.12548486,755.503844703,423.344680256,72.5432709713,904.793322058,666.26866311,572.646687236,999
322.202354236,561.726669172,654.965121698,345.71335977,838.844362359,577.493281406,572.739007279,962.748137898,749.206119778,755.802735138,431.324435812,61.5878862279,920.549926604,660.89986063,212.748609514,999
193.231161216,568.149449126,98.6751446811,361.067980848,842.542156544,652.46699135,484.469175186,43.1214804548,749.726276661,746.638479302,425.941410555,67.0029204958,910.724751208,667.451361822,464.374149673,999
446.126285415,535.547493721,494.281534112,352.61322808,832.421377692,147.826706423,693.978128988,776.292659367,759.957981074,759.356879212,452.595744513,47.0764743544,952.363331472,669.540964277,466.284530122,999
847.436301573,527.889849616,59.7047771492,339.896019392,811.678144101,147.343886254,208.481712225,69.3610624738,742.900698004,749.597303496,441.663371033,50.2569717635,963.57300324,654.510955291,841.038519462,999
207.220885321,525.430173747,700.701026813,340.656361892,814.633971653,280.472582275,394.035847358,773.607290351,757.781294826,770.817119903,426.991516421,40.9289824297,949.671604052,652.386861072,383.688230068,999
59.1589767727,520.904471627,366.413728952,343.791992595,827.774797928,556.607295263,66.3365302255,31.7951543968,746.01219587,764.278359294,419.902550511,62.3875737014,949.387157512,652.860898418,970.721660759,999
454.887121619,514.63833017,958.669756964,354.774502158,826.635360742,535.893798333,86.9659914163,212.41540604,747.021437617,763.124258313,429.405116073,39.9117704126,960.891660038,641.802288924,400.265208725,999
302.243083738,533.806399834,865.447080569,357.639508689,819.26259494,112.967572698,651.418489992,195.046702848,764.084703345,756.199135989,455.384829452,40.5038710282,959.524104362,652.373265118,413.785081696,999
89.0433541219,534.786213162,923.682321568,349.746344705,816.841389147,889.323544281,935.242206625,652.765263698,752.532094806,763.176432328,460.420666516,55.518055993,956.379067235,651.710158675,733.648822615,999
917.736692249,533.267531635,482.61082047,330.687353618,828.951063776,845.287719147,181.949668092,266.153055781,740.962203371,747.306374872,461.108262957,43.256993027,912.819439471,640.268949371,37.7673485048,999
945.430979105,528.874195848,508.243999055,322.039051768,825.939149628,251.808686183,890.594184519,280.75594822,725.720864755,740.020191898,447.381499719,38.9317303595,921.188724314,650.76595609,102.628159503,999
892.612468891,529.333017591,35.2811186778,333.617068778,842.385711264,852.526500525,454.17393494,446.761317737,739.691666534,738.844901375,458.169465471,39.1010634355,907.933711447,677.812998689,505.566872557,999
535.230372938,522.768126589,56.7610375922,335.904008878,826.754900833,650.062236875,957.756282116,588.72069446,729.861878046,741.465551188,459.403808848,28.365527408,904.692144427,661.106438553,781.14132212,999
767.855408038,553.570566888,360.828087467,329.256253973,846.116320342,785.714810382,320.283010272,68.8678687255,758.18772835,759.396023983,432.921076399,61.7758483522,924.754871837,665.393503608,236.484344981,999
898.898784475,538.824098136,944.94648134,326.705411607,810.373381101,49.2755983077,186.198805832,369.54478637,745.790534293,745.714055239,455.604179228,45.3167281374,929.56307267,643.894134418,640.135846113,999
669.956666665,529.999144329,491.200092771,343.845055527,832.334701331,151.716487437,947.184974273,929.287870678,747.821999787,755.999964533,437.953049713,34.1672620165,917.473766835,674.499992074,757.108845917,999
440.823941115,572.288863202,391.683737419,342.594741713,847.901513365,119.937829404,633.936520326,133.825734477,764.711713118,754.84829696,434.263055974,55.8135221305,941.101015149,669.106690468,883.015411723,999
196.671928095,559.493241256,857.475148559,339.327309532,848.959377978,12.668671655,485.4705535,26.6218925949,772.411864056,753.017036246,439.334337918,69.7317693753,916.561426284,640.700064003,64.4671562779,999
145.835399833,542.803181122,434.479760812,334.63202552,821.265482081,744.057039364,983.314451466,502.044417466,755.516167246,750.277246873,454.423376464,32.8071480882,941.57803122,656.581084239,245.783120425,999
907.49478421,533.182347152,996.472274213,342.119533871,822.62917806,990.71038224,454.683228054,264.153988412,732.282873221,752.519254819,450.93334423,25.1056731301,916.733570227,655.966970804,969.781796745,999
295.070763635,517.779170049,841.839949044,330.07218071,836.800234406,624.834701687,459.604226656,349.286997938,735.574204488,753.587145013,450.750529915,39.5394212751,929.274071628,675.821942828,156.772213897,999
678.387444576,516.156132303,463.316524669,344.105206652,822.357198947,776.270329127,985.573836859,679.347970224,727.437366065,761.822715839,444.185294251,16.8490151053,921.447347888,667.858330235,524.339455062,999
909.049486845,512.677791047,485.259590806,332.883882143,833.86023177,304.363244032,894.65548929,544.825329318,717.826059198,757.99857738,438.031604536,21.742094868,926.944194101,670.653748793,634.694750407,999
825.320913127,518.62009301,234.148560392,334.099678633,838.937651504,332.76109035,286.025809105,364.932654439,719.633919976,763.783439135,435.472705378,22.2878623056,924.928150869,672.65091884,171.371962314,999
568.891731554,561.462596265,106.896942017,339.340937481,835.127445009,829.313922591,899.307879145,897.527281008,769.507141838,762.854207628,419.51447429,53.8691531937,924.209657616,659.074877821,718.87337772,999
514.387036583,545.989048752,151.379688237,329.960658787,813.788557855,881.59744927,502.927298023,160.347401882,739.2970948,746.835307048,457.908041529,29.6880220729,924.091092309,657.057532573,74.1361669431,999
720.742279522,555.876620385,582.686887165,353.953153638,854.005762798,733.775455539,867.479868452,327.506807786,753.098384838,762.940792745,438.507702607,63.8909849636,922.260823806,644.219860026,479.577738103,999
193.459097946,539.969460195,318.946158269,327.758394943,804.59788366,643.266252759,88.0477060058,832.018054172,758.671397093,760.318903489,446.639702658,39.5850538172,941.330026914,666.421223285,974.480008632,999
626.114631627,549.90687148,532.551856774,345.956403151,825.28299827,889.654687687,649.284188404,608.02222279,756.674139394,761.973923358,423.912220119,41.8813976486,945.277166841,654.850404983,86.7892282913,999
652.195038292,518.025828934,409.975621035,339.959367131,823.205285095,322.902505674,668.826273388,302.248479118,757.697629041,761.234484463,451.226415892,15.8066585876,926.244194669,668.723550155,93.1901959937,999
53.4937893245,757.794981868,545.012418296,846.023260979,550.971161262,355.164519623,245.56556437,945.725943745,984.238645875,42.9033485082,948.895308149,352.424877614,641.750805679,457.278051872,360.396962714,999
57.9883105428,767.042359495,548.985641815,346.65093502,545.512157117,362.601252791,235.52129428,739.399497237,812.952920041,44.660761227,949.407229903,349.135708058,643.659655862,456.871351984,368.521122224,999
55.5675548128,754.707366479,547.106524757,773.890927765,552.488920162,359.652889858,247.1269749,17.8910817428,367.008816461,40.2817548794,946.130331233,354.611071114,639.36280786,439.93074305,364.870491337,999
53.0772919144,762.728822237,546.946123074,736.190113059,551.704799025,352.498028447,245.35146688,142.229716086,63.8512455046,31.5694101315,948.549873184,358.136941235,640.250136876,448.78488306,368.46271743,999
46.7343201823,759.284646455,543.033001855,137.34009566,556.338415277,354.819044757,253.563683091,802.030696635,921.817779826,48.6288185471,958.527683761,342.544969158,644.730819728,452.223346875,363.363958072,999
51.6078343714,756.589536244,552.686160217,652.625795033,557.088110667,349.779361543,245.15361904,102.770281966,101.128934157,50.1407145099,943.05243397,346.436224492,647.682812491,458.511920348,359.52513836,999
47.1186965189,763.700256879,553.202194302,135.483922217,554.970467248,356.286910873,252.633185263,684.056225881,990.978482656,40.9843821066,944.900763856,349.945733744,645.700597661,450.59862601,358.009026672,999
64.3669596918,759.969200456,554.593933897,966.775057863,556.143888073,354.088190755,252.36041625,835.859399024,723.095616894,36.801119497,938.054763274,355.960281135,634.85367185,443.18078196,357.769746276,999
49.1963795332,764.574285505,538.856589919,510.489491053,541.341810243,362.958142411,249.681920939,494.111246251,133.185289799,43.1927893055,944.104167461,344.3381763,641.824337516,444.144237345,361.560246988,999
51.2643754694,759.700872765,547.87416318,759.103857599,563.658579062,355.906232243,254.294319524,413.728477116,812.027751598,44.9773806128,951.631870905,334.392608968,650.708518327,454.593119054,360.020980012,999
50.5077680973,762.213012335,542.799899765,725.201523386,539.048171344,365.334860993,238.299144616,827.002245665,508.454811368,52.2514276522,941.191367063,357.110273612,634.867168461,457.018972147,365.599471874,999
62.7177481163,765.463540533,537.747893327,717.378319282,540.239735831,362.053875858,249.123761566,913.902026628,859.878435247,53.181505958,947.630870182,354.056678707,634.26922182,457.307495786,349.748020941,999
56.8500955466,762.19842843,541.558949921,613.928849351,543.567145737,363.567080916,227.174646744,710.279582416,246.043833852,39.8186814051,957.099199406,351.586300143,637.638083471,457.538682329,365.169551413,999
50.7689293126,769.1939776,549.43911071,920.484140934,546.444449723,359.973481105,226.615060831,75.6257458112,304.926927221,50.4988481645,956.793886684,358.368658328,641.996966713,445.214533121,357.237351367,999
61.3053524096,756.362204737,550.250063066,976.318234368,543.745240612,357.534059168,252.827815902,676.450915076,695.425563004,31.4764783155,947.929070016,361.415641624,645.735227538,433.856246641,365.688935455,999
55.8453719428,774.28910288,544.686409497,760.255630721,548.054599559,363.741670714,239.691218747,427.275283962,720.475457937,46.4480572481,957.158896921,353.947305732,635.933211275,455.228448115,352.945783822,999
65.4915334891,747.322690337,546.341363965,680.151710394,547.009190057,352.455088929,238.391364035,23.3080102648,952.682965843,42.0513797612,942.473549095,357.009185497,635.107392964,436.680571187,358.012302884,999
50.3073546878,755.395319662,532.872861313,547.835504492,559.924459275,364.261356582,263.956858023,652.309331268,930.102320121,52.2297180683,949.303956966,336.099426013,653.777426773,442.189946707,356.437935829,999
51.6909866257,752.312199315,535.48281828,279.714011686,553.043622308,360.719589757,262.076843619,211.882363122,485.659635128,46.9000129903,947.761375417,346.382376953,657.364722919,445.769314986,358.499350992,999
57.8766239448,752.503287731,540.671060298,993.571022902,555.705513551,368.522660779,258.59272204,525.993826854,924.207275246,55.8909774085,945.66271525,343.466693054,659.878076442,442.946558484,358.26052206,999
59.5627730083,764.49332798,531.503232708,855.45424069,556.194002631,363.265193501,270.806349666,999.278672193,518.679559922,60.4330458703,940.890934343,334.736056255,657.576650246,442.88204429,356.961223454,999
57.180363909,771.055588665,533.998524657,521.528396049,531.475380305,366.616174675,248.341690139,360.011214825,96.6552514017,53.6332955127,929.634162175,364.846749278,628.946757694,450.941780766,357.268975571,999
62.045917758,774.341301072,538.937034948,393.114807734,541.613538961,359.44944697,258.24762466,202.498516204,137.525736132,62.7498437802,941.057710522,360.623281373,638.867496015,454.239314669,348.333620014,999
72.6883450979,774.651152796,544.067287521,429.791327591,535.451570695,355.827337929,252.05976305,52.8345538293,632.901827119,51.9602974853,943.521439743,356.066705811,638.815641797,459.99409894,358.115922472,999
74.915477793,775.781219677,536.096767706,375.928362821,539.231525805,358.045451561,251.168320158,880.708639452,879.890200065,60.830781775,952.012177605,351.60719018,645.094425503,462.188062396,357.329391559,999
50.3417008208,767.144272251,535.600751896,358.139798937,547.487437132,368.39419724,228.824916235,978.84208899,709.844112333,45.9211180039,951.630038778,357.333595915,631.786418167,458.576624143,366.069710017,999
54.8336249861,746.306718851,538.416584405,158.6866239,546.271798628,358.639121309,241.431985742,28.1029093732,510.86356455,31.0932252306,952.138027929,350.519699629,645.957023137,423.348061628,367.474608402,999
56.1910133495,762.765804225,539.599332217,550.344254263,542.799717486,357.577395432,242.44542493,183.808414135,639.753724991,20.8357631864,953.841062532,357.53398517,638.301657933,425.296010141,375.21914645,999
53.8341125333,746.031778121,525.60897491,773.073979972,557.739953112,350.922812242,261.366775198,359.712173174,93.5796677541,54.9180543162,938.899408197,347.334980048,660.386914786,436.880109552,365.809869807,999
46.5638925533,758.970273555,529.236162837,843.327065583,567.971406293,366.074178519,257.18415894,504.803688676,659.429537308,55.9629783637,948.626098276,342.483787846,645.369692202,449.562584853,358.293236213,999
50.4925788843,765.716308361,538.535221788,39.9839899094,560.793217516,346.599059451,256.878502771,778.882535354,755.066193103,43.1844444371,958.411298599,344.644030868,640.084262552,449.554066869,372.822721622,999
50.8079058059,778.174894821,540.138818551,515.851476882,533.750340177,367.863418718,244.710617189,821.389190432,290.188189511,46.708830022,924.818080605,371.340908548,629.156371947,454.152671592,353.873202475,999
56.90521653,771.828357054,535.324493161,573.2959422,525.99085763,361.534424952,245.981698782,866.599669214,454.028338228,47.6165371313,932.066497773,365.849657204,628.978169642,452.098218618,353.960948422,999
49.425403208,779.368238058,531.458525976,732.853254574,527.941745819,364.008790759,247.192801683,151.774076795,684.275747986,56.902434537,929.000941204,355.846745336,629.192567834,460.085829792,354.40003627,999
56.1569000899,780.504881077,530.898755708,679.797769186,523.861798331,364.641059946,239.120962962,415.533459272,554.842070895,50.1202547938,918.276236083,363.391241709,624.99597458,460.282524168,362.467736956,999
52.2305297105,782.032227644,536.121779545,520.20494128,542.195566174,364.614638652,239.527159186,465.790424258,932.780938146,49.7757297733,935.409655201,365.9270178,619.551102695,442.319539678,358.463456395,999
51.2437519578,776.724249634,536.814815946,65.9094847437,539.236206475,362.312985303,245.422242339,229.180151624,718.794305532,43.9960535741,935.480592735,364.165194474,610.358453576,432.884424864,363.088405277,999
49.9229115687,787.566925251,542.735922362,713.224531915,551.617997891,374.077279367,245.841807371,528.338672265,976.904607415,44.6813083904,934.536824486,369.06107808,622.716363874,434.191608481,367.018168069,999
58.2414457404,786.940746878,541.014613602,714.145340252,555.079432623,364.441561133,252.70304251,380.619491291,56.9330866154,47.2294383508,932.125819623,372.733416987,611.612518177,443.147251459,362.130719637,999
59.6372258021,763.048727949,528.570304297,816.627135948,535.943858234,360.773416881,263.948090998,174.657221763,894.076664362,65.7654409674,944.73994591,349.036765289,640.731029141,457.914351722,353.50284688,999
65.9233816747,750.088087417,534.18815439,904.06785049,559.248014779,370.159230756,264.232467322,997.579982867,667.589043865,61.0195099214,943.468841047,351.629682339,655.872283404,448.595471442,352.806548778,999
71.159645364,772.734426388,531.479877507,375.472996789,548.312207878,355.442887574,259.512627294,803.195323708,137.965243647,63.007485683,950.92260517,341.73032188,663.075331974,453.257988022,355.509085755,999
72.2169996355,758.703734195,539.877002138,320.675606769,558.181371416,365.885761283,261.520839062,927.610802965,43.998841178,58.8214514038,940.116229094,342.406538238,663.699155628,450.081562766,351.461288878,999
72.4421230843,755.297556276,543.2267374,119.164782816,553.383174154,367.27339233,273.132393533,932.866539089,280.894198038,57.8558080701,951.358187938,356.853391978,658.651330467,454.257345149,357.861179337,999
62.8676582066,771.791523373,547.288706712,891.1299796,539.813122987,350.545413388,253.293643366,272.476978869,343.227834607,56.0226367871,935.628095738,366.579937084,635.173422527,457.962676145,348.637236098,999
62.6529934977,769.215962182,528.678568127,829.679890054,541.851553669,363.99340473,257.957752731,265.48816742,143.634234918,73.0823499806,943.145226358,356.408610463,630.808235812,454.647853127,356.194703662,999
43.0218319472,756.357144714,546.344964777,703.681298352,535.47171745,362.699256333,236.799629649,559.08144558,872.813608526,32.2552786829,957.420986906,350.867225648,641.742833168,419.655977182,364.729210492,999
55.078250786,753.971283844,529.08134985,867.386760707,565.918895736,346.204103131,263.325358648,548.69194223,269.699180458,49.2779809636,943.45799066,350.296826952,668.713440566,428.197436382,371.638164748,999
62.8809739829,745.760954356,530.007306047,198.669084536,562.116104531,357.25115012,267.076093089,670.040870501,493.190802876,58.6194524227,941.62661147,354.679289502,662.142969663,427.735298773,367.895183317,999
42.3635290974,744.695749217,534.101661348,703.432924551,560.951336642,349.516536116,272.54628054,585.911058968,796.262222027,62.8965503184,946.277384471,354.00642193,660.946183658,422.982883085,362.526065022,999
54.4748750074,773.689452687,531.322431692,59.8550484306,519.990803758,363.35109427,252.685589762,660.775036267,667.808943795,64.6525382391,921.204545555,360.309255455,636.679860292,453.791987673,352.974880923,999
63.4452956999,771.816847108,530.542165545,479.601421364,538.935974447,365.726815482,250.304991248,27.1609517576,207.58484601,63.7972601013,934.438360174,365.769651288,646.237032496,446.369877694,346.878333129,999
55.0795961918,781.873935006,531.379173485,687.973420684,512.652265576,369.644928397,248.237028558,576.004196339,664.917231365,59.8728042031,929.308311619,364.408577504,625.922638764,460.790769382,370.347647396,999
51.2696950163,787.910238708,534.548197102,572.3363854,549.30236771,360.078800175,253.828217844,903.145960102,846.434782419,37.5999943052,928.734698403,371.786798199,623.273630841,425.135415475,363.360235399,999
51.9570735256,788.149117995,541.661594709,294.755836242,534.973276509,369.501353403,243.640025288,462.805478232,914.261123155,35.9003018815,941.937213477,377.081620829,615.652472295,437.698486827,357.678844023,999
59.4318362798,754.744591811,525.504713563,477.806022376,543.180676927,365.490506682,269.211985231,20.4957419006,976.51458303,62.9422083047,951.346609958,360.874964635,652.537375893,454.467227318,358.498816534,999
75.2057122995,758.228064438,543.54185121,812.561069395,552.572036849,363.176075411,267.301831482,360.739299157,470.717673901,58.586078752,934.03203697,350.0509247,655.665226604,458.736232642,357.961865878,999
69.5658895194,760.786822034,544.396999733,280.511976369,564.9507512,369.050236733,275.943633797,910.822211184,466.72891307,59.967308538,941.332055853,350.203691884,662.948559142,464.165126721,365.534135529,999
64.6134003957,753.961995224,543.438782961,238.576137001,564.866258568,360.515659365,269.240026869,969.212724239,823.126107995,52.0568139024,946.432169909,345.173179107,669.864745432,455.970750476,366.383243532,999
75.2738712975,749.051148301,534.222989269,831.119566995,560.418028144,359.436927884,271.689789857,750.886813903,798.137410296,54.8202269024,956.936273137,353.452833759,663.198189377,452.583038694,367.885012308,999
76.4450710725,761.214072209,538.30567047,422.429629363,559.358685088,362.775843271,271.583631724,402.287977167,624.043414565,61.684751714,961.378465474,362.099057043,663.812154706,451.151273515,353.490688138,999
75.1876489262,755.508694565,540.182471583,743.008671755,553.111453034,362.196717812,277.539573054,562.000629372,494.111512064,52.5182988449,964.907170713,358.226448678,669.929120834,448.155903775,363.165402276,999
85.5963686436,759.48655887,534.823054285,947.464447412,550.357731185,355.860116883,279.295689152,958.225218278,25.1394395901,53.562729381,954.374252718,359.630241025,667.607729539,454.966410774,358.10466209,999
79.627900123,761.920178435,541.604432915,863.860247519,545.742061413,362.284408795,274.5678333,932.242728952,860.908023737,60.306913792,944.516167654,360.981789705,663.31396076,454.725852774,349.943655548,999
81.1047285129,764.478708791,542.74936278,891.526735719,558.646802706,359.951635787,270.591440505,840.949760988,127.784928495,55.8011976527,930.258715286,359.653072903,661.61138528,460.646936588,352.676070117,999
79.3691957218,747.02555928,546.206131606,856.881285683,551.405049723,365.466939785,276.680485628,245.24088079,392.659003064,59.8234338846,952.656008656,359.16703498,671.670047822,451.878839274,367.017296272,999
58.3084960241,777.000055475,530.709069251,280.098718372,538.729437736,357.43852059,260.5014976,14.2389929005,825.418106363,67.5836370889,942.862861118,360.176475996,623.076351774,459.503013469,359.677501925,999
54.1279311981,776.109585814,521.382537161,341.528901075,534.78847725,365.036482339,261.965199335,417.531448871,33.7434857942,64.0393508157,943.908812515,351.237563669,628.673167946,445.739540725,352.520681632,999
41.2065319504,783.856466887,538.397798511,815.174702168,546.780229099,367.426558976,243.959907838,238.604549797,861.220847543,40.8611603181,922.594239163,364.962412271,629.253566342,426.411402185,369.056752837,999
56.4743545748,756.617656871,553.595495087,470.707119293,547.610851454,347.436591573,236.017899752,87.8356083738,209.045771329,49.4888885519,953.812054903,346.706991264,630.745839239,469.813425256,363.011042948,999
55.8390096821,750.17535631,558.977253091,260.312131148,547.097615711,353.987650027,251.004511844,175.830811074,663.22092044,40.9384959929,935.261027479,349.242526947,651.725658154,463.900044277,357.770877695,999
60.7460482792,764.49557275,557.342517966,719.627062233,569.727198746,346.534895737,260.432782299,362.753995909,75.8119553734,38.6209158238,938.355550647,358.45266033,641.778301257,434.133129608,351.833112751,999
36.6495786267,780.844763735,540.852146681,890.866423656,546.010717865,358.04896866,217.136703741,534.712665509,731.205862954,61.7405869645,957.485405793,366.653241235,636.935883545,444.619207659,358.454265794,999
56.3076904648,772.251300929,550.738774161,213.9161751,549.297401539,354.091718528,220.301552989,73.3368007436,834.839888212,47.5655812269,962.78544276,364.201117439,649.966433327,445.678521596,363.967790155,999
59.136745597,778.554060631,556.606754662,152.098508197,535.032782055,359.829297078,229.150493887,541.117670705,683.516590388,61.5819715459,964.930035921,345.505901961,636.070052189,447.705755892,355.162243669,999
64.7794050815,756.352884555,543.733411468,477.865178144,552.035730438,356.068934962,227.130961913,56.0123074788,331.732382536,30.6843024675,950.105430179,348.906228586,632.247573628,444.894674068,353.303436797,999
73.3330301045,756.997971314,542.934011362,123.208303396,545.323013913,361.907080325,246.697212096,642.603905383,88.9758158419,38.0643809038,950.255570397,351.519318966,642.815249026,436.99894386,366.543291455,999
59.2361039166,748.967506865,547.508596319,117.483508669,538.176273881,356.258144915,239.702745313,767.486625503,434.840606171,29.9849943278,929.840031486,367.444572336,625.269311972,428.285723654,363.843465694,999
73.4199352901,742.375070887,541.236313762,510.997267528,555.474368497,349.43574286,235.653883178,746.169206359,37.5855914891,45.8804957939,946.313298135,358.752160097,642.732907327,431.126697017,355.242988558,999
48.478374678,764.329018693,537.278099577,209.754663185,553.617751404,365.390766082,238.843412969,845.212513034,365.982984124,45.5489311831,954.530386912,354.267678752,621.47204108,449.347170631,375.922904006,999
41.9272894439,769.224283072,532.203348002,555.02886835,550.89511286,369.400520966,236.913731108,338.187529957,29.548080684,46.1572859541,951.019776276,360.512711006,636.669682587,464.070642989,374.778233239,999
62.4905153347,759.903742609,530.860806488,12.0180366153,542.571335595,360.861159615,245.845135752,9.62264823899,362.193332161,11.2997188064,944.632043565,361.405598356,630.251497065,430.067724021,384.58851798,999
51.1322033174,754.818499664,543.423517403,84.6730026153,549.363480342,364.236849626,242.932995249,575.941552499,141.311380356,26.9962974066,950.604216475,351.88485891,647.477965479,431.173544311,382.200993946,999
44.5131059287,751.497117293,530.568654631,177.39521431,547.635116745,364.645296245,237.017993814,295.546998243,538.174811381,16.4341554662,947.201869953,352.874149168,641.114205003,417.367261232,381.536509191,999
50.6170092871,763.779547299,550.179151622,359.671879125,534.863307358,368.149303735,249.821227744,156.990691235,806.219418342,19.2370187123,958.610299733,349.52516586,633.257014469,421.691665434,363.073869075,999
62.4766506747,752.33067495,528.083724459,21.3677723818,562.974230048,341.148735015,249.846537314,917.170579575,439.494787096,55.6558001428,936.180925496,355.421079658,670.478522591,442.815564093,365.978509391,999
50.4517314322,739.469620752,533.723309256,787.868550464,552.879628084,340.630767917,251.979231011,793.767595297,973.716593064,58.3963706834,952.198119259,355.158958353,658.230698179,425.17817154,359.690572322,999
36.986335764,767.245250445,529.133841145,516.873392494,568.564296359,355.630790702,263.792244803,753.670225853,901.652641975,53.7633393208,959.737672622,339.504611749,637.696478601,445.905266876,368.07512608,999
44.3222746334,741.802641822,525.627546788,588.123531018,580.631778676,364.515681894,258.891168298,59.070725112,594.68826502,45.1388008942,952.437100618,340.252251553,650.794012541,438.49597424,357.696189323,999
50.3147733032,772.49209463,542.111479902,658.3615352,554.794895042,346.114186618,257.543895161,936.392053885,704.902681374,32.4397099713,956.817520217,343.024298521,647.941599865,453.42826048,370.307658119,999
47.2831014421,766.681237831,536.265176678,909.741747873,552.141529009,356.924734235,252.21207738,443.41318687,126.434066176,54.3817181947,971.813627907,336.385614938,634.491506626,453.274979245,363.368755632,999
61.9781630215,754.835950762,551.672473205,510.381433753,564.715567647,345.079223055,260.152941868,715.451184651,287.29777259,42.9392976173,949.364985836,352.846180823,636.303783121,452.350559984,383.480302392,999
41.3752570143,777.987018601,530.554328472,666.628592107,534.207568134,357.329120449,240.054622235,532.312829929,792.952781914,52.037140956,929.563336629,361.79061582,631.499762259,467.6759716,359.644207526,999
56.0420639232,789.077757077,544.584540253,939.197367757,545.698446308,379.302928699,238.100223791,928.082279565,242.666832337,37.6026994491,939.13063901,375.338271424,627.451429113,427.192538383,365.007531556,999
71.7632936376,773.276558546,555.234735771,639.118197777,543.792419805,347.732757907,247.556608513,970.013716561,905.010853131,48.2235491975,941.449512182,370.570483567,638.60309222,456.309781521,340.276126807,999
58.5704710392,776.354015171,544.394997384,823.076885763,528.181688173,345.193226316,251.517463114,169.624426074,146.7961587,43.8441039559,941.430297844,356.625113652,635.580074003,445.348132214,354.624147359,999
65.8786688913,758.500229827,530.136714157,678.254738377,545.753164425,354.117653159,259.036487282,737.470997174,545.966140088,70.8993046195,931.001207141,351.944798164,622.101396782,457.025849257,358.345750708,999
37.3577215652,753.234601073,537.860248537,331.173197181,536.030338101,370.898290485,229.924932173,972.771128958,651.319759087,38.9936141099,951.330720109,342.041475912,647.129108118,412.558918176,372.812177218,999
35.9938633087,759.859282454,533.316759918,264.919642065,523.647939533,371.763208023,232.190454006,336.207103356,19.8201495079,29.3780199807,951.127645013,349.508787837,643.183889713,431.338952503,372.702518294,999
48.42428517,750.398569109,547.977902313,500.004619432,523.275736964,351.482980018,235.469270932,842.752745385,467.917598473,22.392726056,959.524558924,356.061512397,639.550240816,414.858301837,358.791333109,999
32.9935573508,748.563985965,550.589277833,122.57142264,546.56475367,369.243103851,226.777319399,45.5180064948,104.855832157,29.535875308,965.305180045,357.327495924,643.784034794,407.805062689,356.573631792,999
61.241648506,750.187339719,535.736271895,188.467742017,574.761086477,352.369227512,255.430343502,68.4463305885,491.582813598,57.8251961096,947.772043293,360.215412297,677.210485433,420.213275422,361.850646235,999
51.6867859171,748.450572977,515.575614861,828.731721664,561.542055245,338.215932334,261.532588441,36.1374079027,888.306968943,46.0117108367,930.470875363,344.527783439,665.598599311,428.039588489,359.418301467,999
50.928617092,769.559922242,527.020056063,845.97319498,557.423893874,346.080463594,274.950189955,445.379271552,644.007875554,45.5517681637,932.717891668,354.205807825,674.093318455,436.308142101,369.975168324,999
55.8262973336,746.771727249,534.091041657,517.854891073,565.952412989,354.871369947,278.329445271,893.369498282,192.402759706,60.4619665161,951.867456637,345.1763452,655.786725801,425.168439242,358.678238844,999
46.5264461179,753.511239057,523.573446998,375.120785689,554.782275336,345.659395314,265.920174437,193.622477313,641.911429267,66.5126225487,952.322865563,358.724402448,649.958855339,434.341319916,363.269735624,999
54.694470857,754.218230222,530.505353453,577.262195407,558.821985226,351.115568266,279.844973681,707.169556909,801.088928207,71.0231443895,933.697316692,360.743706422,669.864355501,423.989634001,369.079150903,999
51.5764499795,776.015230482,521.79385565,271.912187897,511.558198871,375.583130212,248.407740635,565.111284275,219.286995006,57.5863488603,915.078220913,372.771601161,641.297346616,442.926317846,346.412900761,999
57.9892953913,769.538221887,538.171647534,196.445920381,525.013485758,356.662131247,251.911800432,418.481046721,428.607571203,74.0057244443,921.263686599,361.321172129,637.341251501,443.766034218,348.079834571,999
53.2610169975,784.256715707,528.750835891,386.301500516,538.313125399,356.492910822,253.150186341,108.937492554,373.281033394,60.1640974878,940.249450379,362.707437962,641.009945834,452.854454997,341.036475322,999
49.79132959,774.025222621,524.059431483,70.0775986142,537.141519541,372.363749466,261.649610384,872.827645872,16.3912533163,60.7026710852,924.155260344,369.291199336,649.909910028,440.752187055,357.429339259,999
62.4410393012,776.067033022,539.463813891,626.693294671,536.484868067,379.407096857,251.022873117,352.316512283,52.4468816483,71.8543778412,936.281371522,356.955862521,653.617412732,454.241572921,350.291215825,999
63.3332922459,791.593980782,533.567580261,579.436074178,522.19166117,365.235608252,241.268557579,713.109310398,103.474371956,49.072172225,919.950228801,377.020569285,625.442813827,461.606479016,365.877855283,999
59.0819867587,790.074888406,539.718673721,451.76982491,514.053581582,370.435772749,245.142524628,194.479825667,239.862528137,53.7663830829,926.245316278,358.139878628,619.645813785,473.402476707,375.274604208,999
43.6649040577,771.39234498,537.385959237,962.045402047,506.132282604,375.642555222,244.95793606,813.372663925,223.215323775,55.6185225513,932.399783208,374.688705789,635.979120256,453.192208605,366.634388941,999
61.842993013,786.581117186,528.98728068,383.640085253,511.063265547,369.022310942,253.328135441,984.314047771,2.10122961175,66.2874322793,927.63759389,355.183616284,617.680838726,465.701562412,369.999605754,999
